country,generation,age,suicides_no
Mexico,Boomers,35-54 years,148
Mexico,Boomers,35-54 years,824
Mexico,Boomers,35-54 years,158
Mexico,Boomers,35-54 years,885
Mexico,Boomers,35-54 years,171
Mexico,Boomers,35-54 years,926
Mexico,Boomers,35-54 years,148
Mexico,Boomers,35-54 years,1018
Mexico,Boomers,35-54 years,177
Mexico,Boomers,35-54 years,995
Mexico,Boomers,35-54 years,161
Mexico,Boomers,35-54 years,1030
Mexico,Boomers,35-54 years,202
Mexico,Boomers,35-54 years,1113
Mexico,Boomers,35-54 years,213
Mexico,Boomers,35-54 years,1271
Mexico,Boomers,35-54 years,234
Mexico,Boomers,55-74 years,533
Mexico,Boomers,55-74 years,72
Mexico,Boomers,55-74 years,509
Mexico,Boomers,55-74 years,85
Mexico,Boomers,55-74 years,565
Mexico,Boomers,55-74 years,94
Mexico,Boomers,55-74 years,612
Mexico,Boomers,55-74 years,91
Mexico,Boomers,55-74 years,584
Mexico,Boomers,55-74 years,88
Mongolia,Boomers,55-74 years,29
Mongolia,Boomers,55-74 years,1
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,29
Montenegro,Boomers,35-54 years,9
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,0
Montenegro,Boomers,35-54 years,27
Montenegro,Boomers,35-54 years,10
Montenegro,Boomers,35-54 years,22
Montenegro,Boomers,35-54 years,15
Montenegro,Boomers,35-54 years,34
Montenegro,Boomers,35-54 years,10
Netherlands,Boomers,25-34 years,212
Netherlands,Boomers,25-34 years,107
Netherlands,Boomers,25-34 years,185
Netherlands,Boomers,25-34 years,107
Netherlands,Boomers,25-34 years,189
Netherlands,Boomers,25-34 years,111
Netherlands,Boomers,25-34 years,202
Netherlands,Boomers,25-34 years,100
Netherlands,Boomers,25-34 years,195
Netherlands,Boomers,25-34 years,88
Netherlands,Boomers,25-34 years,204
Netherlands,Boomers,25-34 years,89
Netherlands,Boomers,35-54 years,374
Netherlands,Boomers,25-34 years,198
Netherlands,Boomers,35-54 years,190
Netherlands,Boomers,25-34 years,107
Netherlands,Boomers,35-54 years,381
Netherlands,Boomers,25-34 years,208
Netherlands,Boomers,35-54 years,214
Netherlands,Boomers,25-34 years,84
Netherlands,Boomers,35-54 years,361
Netherlands,Boomers,25-34 years,216
Netherlands,Boomers,35-54 years,195
Netherlands,Boomers,25-34 years,90
Netherlands,Boomers,35-54 years,415
Netherlands,Boomers,25-34 years,216
Netherlands,Boomers,35-54 years,198
Netherlands,Boomers,25-34 years,84
Netherlands,Boomers,35-54 years,404
Netherlands,Boomers,35-54 years,198
Netherlands,Boomers,35-54 years,419
Netherlands,Boomers,35-54 years,195
Netherlands,Boomers,35-54 years,398
Netherlands,Boomers,35-54 years,195
Netherlands,Boomers,35-54 years,375
Netherlands,Boomers,35-54 years,211
Netherlands,Boomers,35-54 years,427
Netherlands,Boomers,35-54 years,196
Netherlands,Boomers,35-54 years,440
Netherlands,Boomers,35-54 years,221
Netherlands,Boomers,35-54 years,452
Netherlands,Boomers,35-54 years,209
Netherlands,Boomers,35-54 years,482
Netherlands,Boomers,35-54 years,218
Netherlands,Boomers,35-54 years,459
Netherlands,Boomers,35-54 years,193
Netherlands,Boomers,35-54 years,489
Netherlands,Boomers,35-54 years,231
Netherlands,Boomers,35-54 years,503
Netherlands,Boomers,35-54 years,228
Netherlands,Boomers,35-54 years,468
Netherlands,Boomers,35-54 years,207
Netherlands,Boomers,35-54 years,427
Netherlands,Boomers,35-54 years,171
Netherlands,Boomers,35-54 years,462
Netherlands,Boomers,35-54 years,184
Netherlands,Boomers,35-54 years,484
Netherlands,Boomers,35-54 years,209
Netherlands,Boomers,55-74 years,316
Netherlands,Boomers,55-74 years,161
Netherlands,Boomers,55-74 years,319
Netherlands,Boomers,55-74 years,182
Netherlands,Boomers,55-74 years,409
Netherlands,Boomers,55-74 years,186
Netherlands,Boomers,55-74 years,391
Netherlands,Boomers,55-74 years,197
Netherlands,Boomers,55-74 years,418
Netherlands,Boomers,55-74 years,220
Netherlands,Boomers,55-74 years,436
Netherlands,Boomers,55-74 years,209
New Zealand,Boomers,25-34 years,51
New Zealand,Boomers,25-34 years,13
New Zealand,Boomers,25-34 years,53
New Zealand,Boomers,25-34 years,21
New Zealand,Boomers,25-34 years,79
New Zealand,Boomers,25-34 years,24
New Zealand,Boomers,25-34 years,72
New Zealand,Boomers,25-34 years,29
New Zealand,Boomers,25-34 years,79
New Zealand,Boomers,25-34 years,22
New Zealand,Boomers,25-34 years,72
New Zealand,Boomers,25-34 years,21
New Zealand,Boomers,25-34 years,95
New Zealand,Boomers,35-54 years,110
New Zealand,Boomers,35-54 years,40
New Zealand,Boomers,25-34 years,19
New Zealand,Boomers,25-34 years,98
New Zealand,Boomers,35-54 years,101
New Zealand,Boomers,35-54 years,35
New Zealand,Boomers,25-34 years,15
New Zealand,Boomers,25-34 years,78
New Zealand,Boomers,35-54 years,95
New Zealand,Boomers,25-34 years,27
New Zealand,Boomers,35-54 years,28
New Zealand,Boomers,25-34 years,93
New Zealand,Boomers,35-54 years,102
New Zealand,Boomers,25-34 years,23
New Zealand,Boomers,35-54 years,27
New Zealand,Boomers,35-54 years,123
New Zealand,Boomers,35-54 years,36
New Zealand,Boomers,35-54 years,112
New Zealand,Boomers,35-54 years,31
New Zealand,Boomers,35-54 years,120
New Zealand,Boomers,35-54 years,42
New Zealand,Boomers,35-54 years,130
New Zealand,Boomers,35-54 years,45
New Zealand,Boomers,35-54 years,125
New Zealand,Boomers,35-54 years,50
New Zealand,Boomers,35-54 years,113
New Zealand,Boomers,35-54 years,30
New Zealand,Boomers,35-54 years,130
New Zealand,Boomers,35-54 years,39
New Zealand,Boomers,35-54 years,131
New Zealand,Boomers,35-54 years,39
New Zealand,Boomers,35-54 years,143
New Zealand,Boomers,35-54 years,56
New Zealand,Boomers,35-54 years,133
New Zealand,Boomers,35-54 years,38
New Zealand,Boomers,35-54 years,138
New Zealand,Boomers,35-54 years,49
New Zealand,Boomers,35-54 years,136
New Zealand,Boomers,35-54 years,52
New Zealand,Boomers,35-54 years,150
New Zealand,Boomers,35-54 years,55
New Zealand,Boomers,35-54 years,139
New Zealand,Boomers,35-54 years,52
New Zealand,Boomers,35-54 years,144
New Zealand,Boomers,35-54 years,42
New Zealand,Boomers,55-74 years,60
New Zealand,Boomers,55-74 years,19
New Zealand,Boomers,55-74 years,55
New Zealand,Boomers,55-74 years,17
New Zealand,Boomers,55-74 years,74
New Zealand,Boomers,55-74 years,19
Nicaragua,Boomers,55-74 years,29
Nicaragua,Boomers,55-74 years,6
Nicaragua,Boomers,55-74 years,24
Nicaragua,Boomers,55-74 years,4
Nicaragua,Boomers,55-74 years,33
Nicaragua,Boomers,55-74 years,2
Nicaragua,Boomers,55-74 years,29
Nicaragua,Boomers,55-74 years,6
Nicaragua,Boomers,55-74 years,18
Nicaragua,Boomers,55-74 years,4
Norway,Boomers,25-34 years,86
Norway,Boomers,25-34 years,15
Norway,Boomers,25-34 years,94
Norway,Boomers,25-34 years,29
Norway,Boomers,25-34 years,102
Norway,Boomers,25-34 years,36
Norway,Boomers,25-34 years,83
Norway,Boomers,25-34 years,34
Norway,Boomers,25-34 years,92
Norway,Boomers,25-34 years,19
Norway,Boomers,35-54 years,162
Norway,Boomers,25-34 years,92
Norway,Boomers,35-54 years,57
Norway,Boomers,25-34 years,25
Norway,Boomers,35-54 years,142
Norway,Boomers,25-34 years,78
Norway,Boomers,35-54 years,68
Norway,Boomers,25-34 years,21
Norway,Boomers,35-54 years,162
Norway,Boomers,25-34 years,85
Norway,Boomers,25-34 years,24
Norway,Boomers,35-54 years,39
Norway,Boomers,25-34 years,84
Norway,Boomers,35-54 years,131
Norway,Boomers,35-54 years,53
Norway,Boomers,25-34 years,26
Norway,Boomers,35-54 years,137
Norway,Boomers,35-54 years,58
Norway,Boomers,35-54 years,122
Norway,Boomers,35-54 years,48
Norway,Boomers,35-54 years,133
Norway,Boomers,35-54 years,65
Norway,Boomers,35-54 years,132
Norway,Boomers,35-54 years,54
Norway,Boomers,35-54 years,135
Norway,Boomers,35-54 years,61
Norway,Boomers,35-54 years,151
Norway,Boomers,35-54 years,50
Norway,Boomers,35-54 years,145
Norway,Boomers,35-54 years,64
Norway,Boomers,35-54 years,116
Norway,Boomers,35-54 years,46
Norway,Boomers,35-54 years,134
Norway,Boomers,35-54 years,45
Norway,Boomers,35-54 years,138
Norway,Boomers,35-54 years,73
Norway,Boomers,35-54 years,135
Norway,Boomers,35-54 years,62
Norway,Boomers,35-54 years,135
Norway,Boomers,35-54 years,61
Norway,Boomers,35-54 years,127
Norway,Boomers,35-54 years,62
Norway,Boomers,35-54 years,127
Norway,Boomers,35-54 years,59
Norway,Boomers,35-54 years,153
Norway,Boomers,35-54 years,59
Norway,Boomers,55-74 years,103
Norway,Boomers,55-74 years,39
Norway,Boomers,55-74 years,81
Norway,Boomers,55-74 years,33
Norway,Boomers,55-74 years,92
Norway,Boomers,55-74 years,52
Norway,Boomers,55-74 years,110
Norway,Boomers,55-74 years,51
Norway,Boomers,55-74 years,119
Norway,Boomers,55-74 years,62
Oman,Boomers,35-54 years,1
Oman,Boomers,35-54 years,0
Oman,Boomers,55-74 years,1
Oman,Boomers,55-74 years,0
Panama,Boomers,25-34 years,15
Panama,Boomers,25-34 years,3
Panama,Boomers,25-34 years,15
Panama,Boomers,25-34 years,2
Panama,Boomers,25-34 years,18
Panama,Boomers,25-34 years,5
Panama,Boomers,25-34 years,20
Panama,Boomers,25-34 years,1
Panama,Boomers,25-34 years,18
Panama,Boomers,25-34 years,1
Panama,Boomers,35-54 years,30
Panama,Boomers,35-54 years,3
Panama,Boomers,35-54 years,37
Panama,Boomers,35-54 years,7
Panama,Boomers,35-54 years,30
Panama,Boomers,35-54 years,7
Panama,Boomers,35-54 years,34
Panama,Boomers,35-54 years,3
Panama,Boomers,35-54 years,44
Panama,Boomers,35-54 years,1
Panama,Boomers,35-54 years,36
Panama,Boomers,35-54 years,5
Panama,Boomers,35-54 years,45
Panama,Boomers,35-54 years,8
Panama,Boomers,35-54 years,51
Panama,Boomers,35-54 years,6
Panama,Boomers,35-54 years,50
Panama,Boomers,35-54 years,9
Panama,Boomers,35-54 years,42
Panama,Boomers,35-54 years,4
Panama,Boomers,35-54 years,46
Panama,Boomers,35-54 years,1
Panama,Boomers,35-54 years,63
Panama,Boomers,35-54 years,7
Panama,Boomers,35-54 years,38
Panama,Boomers,35-54 years,7
Panama,Boomers,35-54 years,42
Panama,Boomers,35-54 years,4
Panama,Boomers,55-74 years,18
Panama,Boomers,55-74 years,2
Panama,Boomers,55-74 years,24
Panama,Boomers,55-74 years,0
Panama,Boomers,55-74 years,23
Panama,Boomers,55-74 years,2
Panama,Boomers,55-74 years,11
Panama,Boomers,55-74 years,1
Panama,Boomers,55-74 years,14
Panama,Boomers,55-74 years,3
Paraguay,Boomers,25-34 years,6
Paraguay,Boomers,25-34 years,4
Paraguay,Boomers,25-34 years,10
Paraguay,Boomers,25-34 years,3
Paraguay,Boomers,25-34 years,6
Paraguay,Boomers,25-34 years,2
Paraguay,Boomers,25-34 years,11
Paraguay,Boomers,25-34 years,3
Paraguay,Boomers,25-34 years,10
Paraguay,Boomers,25-34 years,8
Paraguay,Boomers,35-54 years,14
Paraguay,Boomers,25-34 years,8
Paraguay,Boomers,25-34 years,4
Paraguay,Boomers,35-54 years,4
Paraguay,Boomers,35-54 years,22
Paraguay,Boomers,25-34 years,15
Paraguay,Boomers,25-34 years,6
Paraguay,Boomers,35-54 years,7
Paraguay,Boomers,35-54 years,27
Paraguay,Boomers,35-54 years,6
Paraguay,Boomers,35-54 years,19
Paraguay,Boomers,35-54 years,6
Paraguay,Boomers,35-54 years,20
Paraguay,Boomers,35-54 years,7
Paraguay,Boomers,35-54 years,28
Paraguay,Boomers,35-54 years,8
Paraguay,Boomers,35-54 years,37
Paraguay,Boomers,35-54 years,16
Paraguay,Boomers,35-54 years,27
Paraguay,Boomers,35-54 years,14
Paraguay,Boomers,35-54 years,15
Paraguay,Boomers,35-54 years,12
Paraguay,Boomers,35-54 years,32
Paraguay,Boomers,35-54 years,10
Paraguay,Boomers,35-54 years,43
Paraguay,Boomers,35-54 years,5
Paraguay,Boomers,35-54 years,35
Paraguay,Boomers,35-54 years,16
Paraguay,Boomers,35-54 years,40
Paraguay,Boomers,35-54 years,14
Paraguay,Boomers,35-54 years,49
Paraguay,Boomers,35-54 years,18
Paraguay,Boomers,35-54 years,39
Paraguay,Boomers,35-54 years,7
Paraguay,Boomers,35-54 years,36
Paraguay,Boomers,35-54 years,13
Paraguay,Boomers,35-54 years,53
Paraguay,Boomers,35-54 years,14
Paraguay,Boomers,55-74 years,18
Paraguay,Boomers,55-74 years,6
Paraguay,Boomers,55-74 years,20
Paraguay,Boomers,55-74 years,8
Paraguay,Boomers,55-74 years,34
Paraguay,Boomers,55-74 years,4
Paraguay,Boomers,55-74 years,28
Paraguay,Boomers,55-74 years,11
Philippines,Boomers,25-34 years,66
Philippines,Boomers,35-54 years,60
Philippines,Boomers,35-54 years,21
Philippines,Boomers,25-34 years,16
Philippines,Boomers,25-34 years,154
Philippines,Boomers,35-54 years,128
Philippines,Boomers,25-34 years,86
Philippines,Boomers,35-54 years,54
Philippines,Boomers,35-54 years,146
Philippines,Boomers,35-54 years,56
Philippines,Boomers,35-54 years,175
Philippines,Boomers,35-54 years,44
Philippines,Boomers,35-54 years,225
Philippines,Boomers,35-54 years,57
Philippines,Boomers,35-54 years,294
Philippines,Boomers,35-54 years,98
Philippines,Boomers,35-54 years,235
Philippines,Boomers,35-54 years,79
Philippines,Boomers,35-54 years,251
Philippines,Boomers,35-54 years,74
Philippines,Boomers,35-54 years,333
Philippines,Boomers,35-54 years,93
Philippines,Boomers,35-54 years,387
Philippines,Boomers,35-54 years,88
Philippines,Boomers,35-54 years,387
Philippines,Boomers,35-54 years,98
Philippines,Boomers,35-54 years,403
Philippines,Boomers,35-54 years,92
Philippines,Boomers,35-54 years,468
Philippines,Boomers,35-54 years,114
Philippines,Boomers,55-74 years,227
Philippines,Boomers,55-74 years,39
Poland,Boomers,25-34 years,917
Poland,Boomers,25-34 years,126
Poland,Boomers,35-54 years,2004
Poland,Boomers,25-34 years,849
Poland,Boomers,35-54 years,358
Poland,Boomers,25-34 years,114
Poland,Boomers,35-54 years,2137
Poland,Boomers,25-34 years,904
Poland,Boomers,35-54 years,388
Poland,Boomers,25-34 years,128
Poland,Boomers,35-54 years,2174
Poland,Boomers,25-34 years,785
Poland,Boomers,35-54 years,399
Poland,Boomers,25-34 years,135
Poland,Boomers,35-54 years,2184
Poland,Boomers,25-34 years,739
Poland,Boomers,35-54 years,376
Poland,Boomers,25-34 years,108
Poland,Boomers,35-54 years,2155
Poland,Boomers,35-54 years,400
Poland,Boomers,35-54 years,2141
Poland,Boomers,35-54 years,362
Poland,Boomers,35-54 years,2319
Poland,Boomers,35-54 years,395
Poland,Boomers,35-54 years,2345
Poland,Boomers,35-54 years,451
Poland,Boomers,35-54 years,2430
Poland,Boomers,35-54 years,399
Poland,Boomers,35-54 years,2357
Poland,Boomers,35-54 years,448
Poland,Boomers,35-54 years,2347
Poland,Boomers,35-54 years,377
Poland,Boomers,35-54 years,2349
Poland,Boomers,35-54 years,391
Poland,Boomers,35-54 years,2348
Poland,Boomers,35-54 years,388
Poland,Boomers,35-54 years,2210
Poland,Boomers,35-54 years,302
Poland,Boomers,35-54 years,1865
Poland,Boomers,35-54 years,304
Poland,Boomers,35-54 years,2057
Poland,Boomers,35-54 years,294
Poland,Boomers,35-54 years,2343
Poland,Boomers,35-54 years,342
Poland,Boomers,55-74 years,1579
Poland,Boomers,55-74 years,276
Poland,Boomers,55-74 years,1708
Poland,Boomers,55-74 years,312
Poland,Boomers,55-74 years,1755
Poland,Boomers,55-74 years,329
Poland,Boomers,55-74 years,1606
Poland,Boomers,55-74 years,314
Poland,Boomers,55-74 years,1524
Poland,Boomers,55-74 years,251
Portugal,Boomers,25-34 years,87
Portugal,Boomers,25-34 years,31
Portugal,Boomers,25-34 years,65
Portugal,Boomers,25-34 years,32
Portugal,Boomers,25-34 years,90
Portugal,Boomers,25-34 years,33
Portugal,Boomers,25-34 years,67
Portugal,Boomers,25-34 years,21
Portugal,Boomers,25-34 years,80
Portugal,Boomers,25-34 years,14
Portugal,Boomers,25-34 years,106
Portugal,Boomers,25-34 years,27
Portugal,Boomers,25-34 years,126
Portugal,Boomers,35-54 years,156
Portugal,Boomers,35-54 years,63
Portugal,Boomers,25-34 years,29
Portugal,Boomers,25-34 years,93
Portugal,Boomers,35-54 years,145
Portugal,Boomers,35-54 years,62
Portugal,Boomers,25-34 years,33
Portugal,Boomers,35-54 years,143
Portugal,Boomers,25-34 years,74
Portugal,Boomers,35-54 years,51
Portugal,Boomers,25-34 years,24
Portugal,Boomers,35-54 years,159
Portugal,Boomers,25-34 years,87
Portugal,Boomers,35-54 years,40
Portugal,Boomers,25-34 years,17
Portugal,Boomers,35-54 years,143
Portugal,Boomers,35-54 years,61
Portugal,Boomers,35-54 years,112
Portugal,Boomers,35-54 years,32
Portugal,Boomers,35-54 years,110
Portugal,Boomers,35-54 years,40
Portugal,Boomers,35-54 years,104
Portugal,Boomers,35-54 years,30
Portugal,Boomers,35-54 years,108
Portugal,Boomers,35-54 years,23
Portugal,Boomers,35-54 years,101
Portugal,Boomers,35-54 years,22
Portugal,Boomers,35-54 years,145
Portugal,Boomers,35-54 years,48
Portugal,Boomers,35-54 years,284
Portugal,Boomers,35-54 years,81
Portugal,Boomers,35-54 years,263
Portugal,Boomers,35-54 years,66
Portugal,Boomers,35-54 years,207
Portugal,Boomers,35-54 years,75
Portugal,Boomers,35-54 years,236
Portugal,Boomers,35-54 years,64
Portugal,Boomers,35-54 years,235
Portugal,Boomers,35-54 years,66
Portugal,Boomers,55-74 years,271
Portugal,Boomers,55-74 years,80
Portugal,Boomers,55-74 years,270
Portugal,Boomers,55-74 years,84
Portugal,Boomers,55-74 years,275
Portugal,Boomers,55-74 years,95
Portugal,Boomers,55-74 years,289
Portugal,Boomers,55-74 years,105
Puerto Rico,Boomers,25-34 years,43
Puerto Rico,Boomers,25-34 years,8
Puerto Rico,Boomers,25-34 years,60
Puerto Rico,Boomers,25-34 years,8
Puerto Rico,Boomers,25-34 years,46
Puerto Rico,Boomers,25-34 years,4
Puerto Rico,Boomers,25-34 years,60
Puerto Rico,Boomers,25-34 years,7
Puerto Rico,Boomers,25-34 years,67
Puerto Rico,Boomers,25-34 years,5
Puerto Rico,Boomers,25-34 years,71
Puerto Rico,Boomers,25-34 years,9
Puerto Rico,Boomers,35-54 years,121
Puerto Rico,Boomers,25-34 years,47
Puerto Rico,Boomers,35-54 years,17
Puerto Rico,Boomers,25-34 years,7
Puerto Rico,Boomers,35-54 years,98
Puerto Rico,Boomers,25-34 years,61
Puerto Rico,Boomers,35-54 years,15
Puerto Rico,Boomers,25-34 years,3
Puerto Rico,Boomers,35-54 years,116
Puerto Rico,Boomers,25-34 years,69
Puerto Rico,Boomers,35-54 years,16
Puerto Rico,Boomers,25-34 years,4
Puerto Rico,Boomers,35-54 years,119
Puerto Rico,Boomers,25-34 years,68
Puerto Rico,Boomers,35-54 years,18
Puerto Rico,Boomers,25-34 years,4
Puerto Rico,Boomers,35-54 years,94
Puerto Rico,Boomers,35-54 years,13
Puerto Rico,Boomers,35-54 years,113
Puerto Rico,Boomers,35-54 years,10
Puerto Rico,Boomers,35-54 years,107
Puerto Rico,Boomers,35-54 years,12
Puerto Rico,Boomers,35-54 years,103
Puerto Rico,Boomers,35-54 years,11
Puerto Rico,Boomers,35-54 years,103
Puerto Rico,Boomers,35-54 years,9
Puerto Rico,Boomers,35-54 years,127
Puerto Rico,Boomers,35-54 years,9
Puerto Rico,Boomers,35-54 years,93
Puerto Rico,Boomers,35-54 years,15
Puerto Rico,Boomers,35-54 years,80
Puerto Rico,Boomers,35-54 years,14
Puerto Rico,Boomers,35-54 years,102
Puerto Rico,Boomers,35-54 years,11
Puerto Rico,Boomers,35-54 years,101
Puerto Rico,Boomers,35-54 years,8
Puerto Rico,Boomers,35-54 years,96
Puerto Rico,Boomers,35-54 years,16
Puerto Rico,Boomers,35-54 years,90
Puerto Rico,Boomers,35-54 years,12
Puerto Rico,Boomers,35-54 years,96
Puerto Rico,Boomers,35-54 years,15
Puerto Rico,Boomers,35-54 years,107
Puerto Rico,Boomers,35-54 years,16
Puerto Rico,Boomers,35-54 years,111
Puerto Rico,Boomers,35-54 years,12
Puerto Rico,Boomers,55-74 years,60
Puerto Rico,Boomers,55-74 years,7
Puerto Rico,Boomers,55-74 years,60
Puerto Rico,Boomers,55-74 years,18
Puerto Rico,Boomers,55-74 years,62
Puerto Rico,Boomers,55-74 years,9
Puerto Rico,Boomers,55-74 years,75
Puerto Rico,Boomers,55-74 years,10
Puerto Rico,Boomers,55-74 years,66
Puerto Rico,Boomers,55-74 years,10
Qatar,Boomers,35-54 years,0
Qatar,Boomers,35-54 years,0
Qatar,Boomers,35-54 years,4
Qatar,Boomers,35-54 years,11
Qatar,Boomers,35-54 years,14
Qatar,Boomers,35-54 years,0
Qatar,Boomers,35-54 years,3
Qatar,Boomers,35-54 years,0
Qatar,Boomers,35-54 years,13
Qatar,Boomers,35-54 years,1
Qatar,Boomers,35-54 years,14
Qatar,Boomers,35-54 years,1
Qatar,Boomers,35-54 years,17
Qatar,Boomers,35-54 years,0
Qatar,Boomers,35-54 years,15
Qatar,Boomers,35-54 years,0
Qatar,Boomers,55-74 years,2
Qatar,Boomers,55-74 years,0
Qatar,Boomers,55-74 years,1
Qatar,Boomers,55-74 years,0
Qatar,Boomers,55-74 years,0
Qatar,Boomers,55-74 years,0
Qatar,Boomers,55-74 years,1
Qatar,Boomers,55-74 years,2
Qatar,Boomers,55-74 years,1
Qatar,Boomers,55-74 years,0
Qatar,Boomers,55-74 years,2
Qatar,Boomers,55-74 years,0
Republic of Korea,Boomers,25-34 years,655
Republic of Korea,Boomers,25-34 years,228
Republic of Korea,Boomers,25-34 years,671
Republic of Korea,Boomers,25-34 years,250
Republic of Korea,Boomers,25-34 years,675
Republic of Korea,Boomers,25-34 years,254
Republic of Korea,Boomers,25-34 years,575
Republic of Korea,Boomers,25-34 years,206
Republic of Korea,Boomers,25-34 years,574
Republic of Korea,Boomers,25-34 years,233
Republic of Korea,Boomers,25-34 years,550
Republic of Korea,Boomers,25-34 years,269
Republic of Korea,Boomers,35-54 years,708
Republic of Korea,Boomers,25-34 years,568
Republic of Korea,Boomers,25-34 years,247
Republic of Korea,Boomers,35-54 years,256
Republic of Korea,Boomers,35-54 years,823
Republic of Korea,Boomers,25-34 years,644
Republic of Korea,Boomers,25-34 years,267
Republic of Korea,Boomers,35-54 years,312
Republic of Korea,Boomers,35-54 years,1040
Republic of Korea,Boomers,25-34 years,646
Republic of Korea,Boomers,25-34 years,322
Republic of Korea,Boomers,35-54 years,381
Republic of Korea,Boomers,35-54 years,1025
Republic of Korea,Boomers,25-34 years,681
Republic of Korea,Boomers,25-34 years,337
Republic of Korea,Boomers,35-54 years,383
Republic of Korea,Boomers,35-54 years,1265
Republic of Korea,Boomers,35-54 years,427
Republic of Korea,Boomers,35-54 years,1533
Republic of Korea,Boomers,35-54 years,532
Republic of Korea,Boomers,35-54 years,1656
Republic of Korea,Boomers,35-54 years,535
Republic of Korea,Boomers,35-54 years,2644
Republic of Korea,Boomers,35-54 years,714
Republic of Korea,Boomers,35-54 years,2087
Republic of Korea,Boomers,35-54 years,683
Republic of Korea,Boomers,35-54 years,1890
Republic of Korea,Boomers,35-54 years,616
Republic of Korea,Boomers,35-54 years,1989
Republic of Korea,Boomers,35-54 years,640
Republic of Korea,Boomers,35-54 years,2444
Republic of Korea,Boomers,35-54 years,845
Republic of Korea,Boomers,35-54 years,3005
Republic of Korea,Boomers,35-54 years,1091
Republic of Korea,Boomers,35-54 years,3227
Republic of Korea,Boomers,35-54 years,1154
Republic of Korea,Boomers,35-54 years,3109
Republic of Korea,Boomers,35-54 years,1179
Republic of Korea,Boomers,35-54 years,2878
Republic of Korea,Boomers,35-54 years,1036
Republic of Korea,Boomers,35-54 years,2902
Republic of Korea,Boomers,35-54 years,1297
Republic of Korea,Boomers,35-54 years,3265
Republic of Korea,Boomers,35-54 years,1500
Republic of Korea,Boomers,35-54 years,4048
Republic of Korea,Boomers,35-54 years,1780
Republic of Korea,Boomers,55-74 years,3393
Republic of Korea,Boomers,55-74 years,1178
Republic of Korea,Boomers,55-74 years,3039
Republic of Korea,Boomers,55-74 years,1060
Republic of Korea,Boomers,55-74 years,3136
Republic of Korea,Boomers,55-74 years,1004
Republic of Korea,Boomers,55-74 years,2952
Republic of Korea,Boomers,55-74 years,961
Republic of Korea,Boomers,55-74 years,3123
Republic of Korea,Boomers,55-74 years,990
Romania,Boomers,25-34 years,333
Romania,Boomers,25-34 years,67
Romania,Boomers,25-34 years,210
Romania,Boomers,25-34 years,57
Romania,Boomers,35-54 years,645
Romania,Boomers,25-34 years,229
Romania,Boomers,35-54 years,161
Romania,Boomers,25-34 years,60
Romania,Boomers,35-54 years,807
Romania,Boomers,25-34 years,282
Romania,Boomers,35-54 years,188
Romania,Boomers,25-34 years,58
Romania,Boomers,35-54 years,943
Romania,Boomers,25-34 years,326
Romania,Boomers,35-54 years,194
Romania,Boomers,25-34 years,51
Romania,Boomers,35-54 years,993
Romania,Boomers,25-34 years,329
Romania,Boomers,35-54 years,190
Romania,Boomers,25-34 years,61
Romania,Boomers,35-54 years,1021
Romania,Boomers,35-54 years,191
Romania,Boomers,35-54 years,1059
Romania,Boomers,35-54 years,177
Romania,Boomers,35-54 years,1052
Romania,Boomers,35-54 years,172
Romania,Boomers,35-54 years,1082
Romania,Boomers,35-54 years,175
Romania,Boomers,35-54 years,945
Romania,Boomers,35-54 years,163
Romania,Boomers,35-54 years,978
Romania,Boomers,35-54 years,179
Romania,Boomers,35-54 years,1043
Romania,Boomers,35-54 years,138
Romania,Boomers,35-54 years,1138
Romania,Boomers,35-54 years,175
Romania,Boomers,35-54 years,1069
Romania,Boomers,35-54 years,188
Romania,Boomers,35-54 years,999
Romania,Boomers,35-54 years,130
Romania,Boomers,35-54 years,943
Romania,Boomers,35-54 years,146
Romania,Boomers,35-54 years,996
Romania,Boomers,35-54 years,160
Romania,Boomers,35-54 years,851
Romania,Boomers,35-54 years,159
Romania,Boomers,35-54 years,840
Romania,Boomers,35-54 years,133
Romania,Boomers,35-54 years,940
Romania,Boomers,35-54 years,131
Romania,Boomers,55-74 years,668
Romania,Boomers,55-74 years,152
Romania,Boomers,55-74 years,667
Romania,Boomers,55-74 years,135
Romania,Boomers,55-74 years,676
Romania,Boomers,55-74 years,135
Romania,Boomers,55-74 years,644
Romania,Boomers,55-74 years,138
Romania,Boomers,55-74 years,631
Romania,Boomers,55-74 years,129
Romania,Boomers,55-74 years,615
Romania,Boomers,55-74 years,112
Russian Federation,Boomers,25-34 years,6856
Russian Federation,Boomers,25-34 years,827
Russian Federation,Boomers,25-34 years,6868
Russian Federation,Boomers,25-34 years,910
Russian Federation,Boomers,35-54 years,12746
Russian Federation,Boomers,25-34 years,6901
Russian Federation,Boomers,35-54 years,2429
Russian Federation,Boomers,25-34 years,888
Russian Federation,Boomers,35-54 years,15824
Russian Federation,Boomers,25-34 years,7958
