country,generation,age,suicides_no
Belgium,Millenials,15-24 years,109
Belgium,Millenials,25-34 years,60
Belgium,Millenials,15-24 years,41
Belgium,Millenials,25-34 years,193
Belgium,Millenials,15-24 years,100
Belgium,Millenials,25-34 years,45
Belgium,Millenials,15-24 years,28
Belgium,Millenials,25-34 years,159
Belgium,Millenials,15-24 years,91
Belgium,Millenials,25-34 years,47
Belgium,Millenials,15-24 years,27
Belgium,Millenials,25-34 years,168
Belgium,Millenials,15-24 years,85
Belgium,Millenials,25-34 years,43
Belgium,Millenials,15-24 years,27
Belgium,Millenials,25-34 years,161
Belgium,Millenials,15-24 years,93
Belgium,Millenials,25-34 years,45
Belgium,Millenials,15-24 years,21
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,1
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,15-24 years,5
Belize,Millenials,15-24 years,1
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,15-24 years,2
Belize,Millenials,15-24 years,1
Belize,Millenials,5-14 years,1
Belize,Millenials,5-14 years,0
Belize,Millenials,15-24 years,2
Belize,Millenials,15-24 years,1
Belize,Millenials,5-14 years,1
Belize,Millenials,5-14 years,0
Belize,Millenials,15-24 years,7
Belize,Millenials,15-24 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,5-14 years,0
Belize,Millenials,15-24 years,3
Belize,Millenials,15-24 years,1
Belize,Millenials,5-14 years,1
Belize,Millenials,5-14 years,0
Belize,Millenials,15-24 years,3
Belize,Millenials,15-24 years,1
Belize,Millenials,5-14 years,1
Belize,Millenials,5-14 years,1
Belize,Millenials,15-24 years,2
Belize,Millenials,15-24 years,1
Belize,Millenials,15-24 years,2
Belize,Millenials,15-24 years,0
Belize,Millenials,15-24 years,5
Belize,Millenials,15-24 years,3
Belize,Millenials,15-24 years,2
Belize,Millenials,15-24 years,0
Belize,Millenials,25-34 years,9
Belize,Millenials,15-24 years,9
Belize,Millenials,15-24 years,4
Belize,Millenials,25-34 years,0
Belize,Millenials,25-34 years,6
Belize,Millenials,15-24 years,2
Belize,Millenials,15-24 years,1
Belize,Millenials,25-34 years,0
Belize,Millenials,25-34 years,4
Belize,Millenials,15-24 years,4
Belize,Millenials,15-24 years,1
Belize,Millenials,25-34 years,0
Belize,Millenials,25-34 years,7
Belize,Millenials,15-24 years,2
Belize,Millenials,15-24 years,2
Belize,Millenials,25-34 years,1
Belize,Millenials,25-34 years,9
Belize,Millenials,15-24 years,2
Belize,Millenials,15-24 years,1
Belize,Millenials,25-34 years,0
Bosnia and Herzegovina,Millenials,25-34 years,1
Bosnia and Herzegovina,Millenials,15-24 years,0
Bosnia and Herzegovina,Millenials,25-34 years,0
Bosnia and Herzegovina,Millenials,15-24 years,0
Bosnia and Herzegovina,Millenials,25-34 years,19
Bosnia and Herzegovina,Millenials,15-24 years,6
Bosnia and Herzegovina,Millenials,25-34 years,3
Bosnia and Herzegovina,Millenials,15-24 years,2
Brazil,Millenials,5-14 years,41
Brazil,Millenials,5-14 years,35
Brazil,Millenials,5-14 years,39
Brazil,Millenials,5-14 years,36
Brazil,Millenials,5-14 years,51
Brazil,Millenials,5-14 years,31
Brazil,Millenials,5-14 years,48
Brazil,Millenials,5-14 years,46
Brazil,Millenials,5-14 years,38
Brazil,Millenials,5-14 years,36
Brazil,Millenials,5-14 years,70
Brazil,Millenials,5-14 years,50
Brazil,Millenials,5-14 years,55
Brazil,Millenials,5-14 years,53
Brazil,Millenials,5-14 years,50
Brazil,Millenials,5-14 years,47
Brazil,Millenials,5-14 years,50
Brazil,Millenials,5-14 years,37
Brazil,Millenials,5-14 years,43
Brazil,Millenials,5-14 years,42
Brazil,Millenials,15-24 years,1262
Brazil,Millenials,15-24 years,393
Brazil,Millenials,5-14 years,58
Brazil,Millenials,5-14 years,53
Brazil,Millenials,15-24 years,1226
Brazil,Millenials,15-24 years,411
Brazil,Millenials,5-14 years,55
Brazil,Millenials,5-14 years,55
Brazil,Millenials,15-24 years,1259
Brazil,Millenials,15-24 years,413
Brazil,Millenials,5-14 years,60
Brazil,Millenials,5-14 years,45
Brazil,Millenials,15-24 years,1275
Brazil,Millenials,15-24 years,403
Brazil,Millenials,5-14 years,59
Brazil,Millenials,5-14 years,48
Brazil,Millenials,15-24 years,1247
Brazil,Millenials,15-24 years,405
Brazil,Millenials,5-14 years,54
Brazil,Millenials,5-14 years,52
Brazil,Millenials,15-24 years,1293
Brazil,Millenials,15-24 years,387
Brazil,Millenials,5-14 years,64
Brazil,Millenials,5-14 years,61
Brazil,Millenials,15-24 years,1267
Brazil,Millenials,15-24 years,379
Brazil,Millenials,15-24 years,1375
Brazil,Millenials,15-24 years,398
Brazil,Millenials,15-24 years,1270
Brazil,Millenials,15-24 years,343
Brazil,Millenials,15-24 years,1288
Brazil,Millenials,15-24 years,368
Brazil,Millenials,25-34 years,1907
Brazil,Millenials,15-24 years,1335
Brazil,Millenials,15-24 years,413
Brazil,Millenials,25-34 years,400
Brazil,Millenials,25-34 years,1930
Brazil,Millenials,15-24 years,1313
Brazil,Millenials,25-34 years,455
Brazil,Millenials,15-24 years,383
Brazil,Millenials,25-34 years,2004
Brazil,Millenials,15-24 years,1317
Brazil,Millenials,25-34 years,393
Brazil,Millenials,15-24 years,362
Brazil,Millenials,25-34 years,1982
Brazil,Millenials,15-24 years,1358
Brazil,Millenials,25-34 years,457
Brazil,Millenials,15-24 years,371
Brazil,Millenials,25-34 years,1897
Brazil,Millenials,15-24 years,1389
Brazil,Millenials,25-34 years,466
Brazil,Millenials,15-24 years,397
Bulgaria,Millenials,5-14 years,12
Bulgaria,Millenials,5-14 years,6
Bulgaria,Millenials,5-14 years,6
Bulgaria,Millenials,5-14 years,4
Bulgaria,Millenials,5-14 years,10
Bulgaria,Millenials,5-14 years,3
Bulgaria,Millenials,5-14 years,9
Bulgaria,Millenials,5-14 years,4
Bulgaria,Millenials,5-14 years,7
Bulgaria,Millenials,5-14 years,6
Bulgaria,Millenials,5-14 years,7
Bulgaria,Millenials,5-14 years,7
Bulgaria,Millenials,5-14 years,10
Bulgaria,Millenials,5-14 years,7
Bulgaria,Millenials,5-14 years,9
Bulgaria,Millenials,5-14 years,3
Bulgaria,Millenials,5-14 years,7
Bulgaria,Millenials,5-14 years,3
Bulgaria,Millenials,5-14 years,5
Bulgaria,Millenials,5-14 years,0
Bulgaria,Millenials,15-24 years,63
Bulgaria,Millenials,15-24 years,25
Bulgaria,Millenials,5-14 years,4
Bulgaria,Millenials,5-14 years,4
Bulgaria,Millenials,15-24 years,51
Bulgaria,Millenials,15-24 years,23
Bulgaria,Millenials,5-14 years,6
Bulgaria,Millenials,5-14 years,3
Bulgaria,Millenials,15-24 years,49
Bulgaria,Millenials,15-24 years,13
Bulgaria,Millenials,5-14 years,6
Bulgaria,Millenials,5-14 years,6
Bulgaria,Millenials,15-24 years,40
Bulgaria,Millenials,15-24 years,12
Bulgaria,Millenials,5-14 years,5
Bulgaria,Millenials,5-14 years,3
Bulgaria,Millenials,15-24 years,39
Bulgaria,Millenials,15-24 years,20
Bulgaria,Millenials,5-14 years,3
Bulgaria,Millenials,5-14 years,3
Bulgaria,Millenials,15-24 years,45
Bulgaria,Millenials,15-24 years,11
Bulgaria,Millenials,5-14 years,4
Bulgaria,Millenials,5-14 years,0
Bulgaria,Millenials,15-24 years,39
Bulgaria,Millenials,15-24 years,9
Bulgaria,Millenials,15-24 years,48
Bulgaria,Millenials,15-24 years,10
Bulgaria,Millenials,15-24 years,29
Bulgaria,Millenials,15-24 years,9
Bulgaria,Millenials,15-24 years,35
Bulgaria,Millenials,15-24 years,8
Bulgaria,Millenials,25-34 years,59
Bulgaria,Millenials,15-24 years,36
Bulgaria,Millenials,15-24 years,11
Bulgaria,Millenials,25-34 years,7
Bulgaria,Millenials,25-34 years,62
Bulgaria,Millenials,15-24 years,45
Bulgaria,Millenials,15-24 years,14
Bulgaria,Millenials,25-34 years,13
Bulgaria,Millenials,25-34 years,56
Bulgaria,Millenials,15-24 years,32
Bulgaria,Millenials,25-34 years,12
Bulgaria,Millenials,15-24 years,6
Bulgaria,Millenials,25-34 years,47
Bulgaria,Millenials,15-24 years,33
Bulgaria,Millenials,25-34 years,13
Bulgaria,Millenials,15-24 years,5
Cabo Verde,Millenials,25-34 years,8
Cabo Verde,Millenials,15-24 years,5
Cabo Verde,Millenials,15-24 years,1
Cabo Verde,Millenials,25-34 years,0
Canada,Millenials,5-14 years,20
Canada,Millenials,5-14 years,9
Canada,Millenials,5-14 years,26
Canada,Millenials,5-14 years,8
Canada,Millenials,5-14 years,27
Canada,Millenials,5-14 years,18
Canada,Millenials,5-14 years,37
Canada,Millenials,5-14 years,12
Canada,Millenials,5-14 years,22
Canada,Millenials,5-14 years,21
Canada,Millenials,5-14 years,32
Canada,Millenials,5-14 years,9
Canada,Millenials,5-14 years,39
Canada,Millenials,5-14 years,12
Canada,Millenials,5-14 years,30
Canada,Millenials,5-14 years,16
Canada,Millenials,5-14 years,25
Canada,Millenials,5-14 years,7
Canada,Millenials,5-14 years,29
Canada,Millenials,5-14 years,17
Canada,Millenials,15-24 years,398
Canada,Millenials,15-24 years,105
Canada,Millenials,5-14 years,14
Canada,Millenials,5-14 years,13
Canada,Millenials,15-24 years,384
Canada,Millenials,15-24 years,108
Canada,Millenials,5-14 years,18
Canada,Millenials,5-14 years,17
Canada,Millenials,15-24 years,409
Canada,Millenials,15-24 years,113
Canada,Millenials,5-14 years,19
Canada,Millenials,5-14 years,8
Canada,Millenials,15-24 years,379
Canada,Millenials,15-24 years,101
Canada,Millenials,5-14 years,17
Canada,Millenials,5-14 years,11
Canada,Millenials,15-24 years,378
Canada,Millenials,15-24 years,131
Canada,Millenials,5-14 years,25
Canada,Millenials,5-14 years,19
Canada,Millenials,15-24 years,331
Canada,Millenials,15-24 years,86
Canada,Millenials,5-14 years,18
Canada,Millenials,5-14 years,13
Canada,Millenials,15-24 years,359
Canada,Millenials,15-24 years,116
Canada,Millenials,15-24 years,344
Canada,Millenials,15-24 years,119
Canada,Millenials,15-24 years,349
Canada,Millenials,15-24 years,130
Canada,Millenials,15-24 years,371
Canada,Millenials,15-24 years,115
Canada,Millenials,25-34 years,410
Canada,Millenials,15-24 years,364
Canada,Millenials,15-24 years,135
Canada,Millenials,25-34 years,134
Canada,Millenials,25-34 years,419
Canada,Millenials,15-24 years,381
Canada,Millenials,15-24 years,137
Canada,Millenials,25-34 years,129
Canada,Millenials,25-34 years,439
Canada,Millenials,15-24 years,300
Canada,Millenials,15-24 years,138
Canada,Millenials,25-34 years,135
Chile,Millenials,5-14 years,7
Chile,Millenials,5-14 years,5
Chile,Millenials,5-14 years,6
Chile,Millenials,5-14 years,3
Chile,Millenials,5-14 years,9
Chile,Millenials,5-14 years,3
Chile,Millenials,5-14 years,4
Chile,Millenials,5-14 years,2
Chile,Millenials,5-14 years,10
Chile,Millenials,5-14 years,4
Chile,Millenials,5-14 years,7
Chile,Millenials,5-14 years,4
Chile,Millenials,5-14 years,6
Chile,Millenials,5-14 years,4
Chile,Millenials,5-14 years,4
Chile,Millenials,5-14 years,4
Chile,Millenials,5-14 years,3
Chile,Millenials,5-14 years,1
Chile,Millenials,5-14 years,8
Chile,Millenials,5-14 years,6
Chile,Millenials,15-24 years,253
Chile,Millenials,15-24 years,60
Chile,Millenials,5-14 years,12
Chile,Millenials,5-14 years,10
Chile,Millenials,15-24 years,241
Chile,Millenials,15-24 years,47
Chile,Millenials,5-14 years,17
Chile,Millenials,5-14 years,5
Chile,Millenials,15-24 years,234
Chile,Millenials,15-24 years,53
Chile,Millenials,5-14 years,20
Chile,Millenials,5-14 years,4
Chile,Millenials,15-24 years,295
Chile,Millenials,15-24 years,59
Chile,Millenials,5-14 years,15
Chile,Millenials,5-14 years,5
Chile,Millenials,15-24 years,265
Chile,Millenials,15-24 years,62
Chile,Millenials,5-14 years,26
Chile,Millenials,5-14 years,14
Chile,Millenials,15-24 years,256
Chile,Millenials,15-24 years,74
Chile,Millenials,5-14 years,20
Chile,Millenials,5-14 years,6
Chile,Millenials,15-24 years,302
Chile,Millenials,15-24 years,90
Chile,Millenials,15-24 years,330
Chile,Millenials,15-24 years,110
Chile,Millenials,15-24 years,330
Chile,Millenials,15-24 years,102
Chile,Millenials,15-24 years,315
Chile,Millenials,15-24 years,90
Chile,Millenials,25-34 years,330
Chile,Millenials,15-24 years,312
Chile,Millenials,25-34 years,67
Chile,Millenials,15-24 years,69
Chile,Millenials,25-34 years,319
Chile,Millenials,15-24 years,242
Chile,Millenials,25-34 years,62
Chile,Millenials,15-24 years,62
Chile,Millenials,25-34 years,298
Chile,Millenials,15-24 years,224
Chile,Millenials,15-24 years,60
Chile,Millenials,25-34 years,52
Chile,Millenials,25-34 years,289
Chile,Millenials,15-24 years,238
Chile,Millenials,25-34 years,60
Chile,Millenials,15-24 years,58
Chile,Millenials,25-34 years,296
Chile,Millenials,15-24 years,224
Chile,Millenials,25-34 years,66
Chile,Millenials,15-24 years,64
Colombia,Millenials,5-14 years,24
Colombia,Millenials,5-14 years,9
Colombia,Millenials,5-14 years,17
Colombia,Millenials,5-14 years,17
Colombia,Millenials,5-14 years,21
Colombia,Millenials,5-14 years,8
Colombia,Millenials,5-14 years,14
Colombia,Millenials,5-14 years,13
Colombia,Millenials,5-14 years,15
Colombia,Millenials,5-14 years,10
Colombia,Millenials,5-14 years,21
Colombia,Millenials,5-14 years,17
Colombia,Millenials,5-14 years,19
Colombia,Millenials,5-14 years,17
Colombia,Millenials,5-14 years,47
Colombia,Millenials,5-14 years,36
Colombia,Millenials,5-14 years,46
Colombia,Millenials,5-14 years,35
Colombia,Millenials,5-14 years,57
Colombia,Millenials,5-14 years,37
Colombia,Millenials,15-24 years,602
Colombia,Millenials,15-24 years,302
Colombia,Millenials,5-14 years,45
Colombia,Millenials,5-14 years,35
Colombia,Millenials,15-24 years,590
Colombia,Millenials,15-24 years,295
Colombia,Millenials,5-14 years,64
Colombia,Millenials,5-14 years,53
Colombia,Millenials,15-24 years,508
Colombia,Millenials,15-24 years,299
Colombia,Millenials,5-14 years,48
Colombia,Millenials,5-14 years,35
Colombia,Millenials,15-24 years,522
Colombia,Millenials,15-24 years,246
Colombia,Millenials,5-14 years,56
Colombia,Millenials,5-14 years,41
Colombia,Millenials,15-24 years,517
Colombia,Millenials,15-24 years,225
Colombia,Millenials,5-14 years,52
Colombia,Millenials,5-14 years,28
Colombia,Millenials,15-24 years,521
Colombia,Millenials,15-24 years,197
Colombia,Millenials,5-14 years,46
Colombia,Millenials,5-14 years,40
Colombia,Millenials,15-24 years,493
Colombia,Millenials,15-24 years,208
Colombia,Millenials,15-24 years,479
Colombia,Millenials,15-24 years,206
Colombia,Millenials,15-24 years,481
Colombia,Millenials,15-24 years,207
Colombia,Millenials,15-24 years,480
Colombia,Millenials,15-24 years,187
Colombia,Millenials,15-24 years,450
Colombia,Millenials,25-34 years,382
Colombia,Millenials,15-24 years,159
Colombia,Millenials,25-34 years,69
Colombia,Millenials,15-24 years,486
Colombia,Millenials,25-34 years,412
Colombia,Millenials,15-24 years,151
Colombia,Millenials,25-34 years,73
Colombia,Millenials,15-24 years,450
Colombia,Millenials,25-34 years,381
Colombia,Millenials,15-24 years,141
Colombia,Millenials,25-34 years,81
Colombia,Millenials,15-24 years,480
Colombia,Millenials,25-34 years,395
Colombia,Millenials,15-24 years,132
Colombia,Millenials,25-34 years,82
Colombia,Millenials,15-24 years,473
Colombia,Millenials,25-34 years,379
Colombia,Millenials,15-24 years,176
Colombia,Millenials,25-34 years,111
Costa Rica,Millenials,5-14 years,1
Costa Rica,Millenials,5-14 years,0
Costa Rica,Millenials,5-14 years,2
Costa Rica,Millenials,5-14 years,0
Costa Rica,Millenials,5-14 years,0
Costa Rica,Millenials,5-14 years,0
Costa Rica,Millenials,5-14 years,3
Costa Rica,Millenials,5-14 years,0
Costa Rica,Millenials,5-14 years,5
Costa Rica,Millenials,5-14 years,1
Costa Rica,Millenials,5-14 years,2
Costa Rica,Millenials,5-14 years,1
Costa Rica,Millenials,5-14 years,5
Costa Rica,Millenials,5-14 years,2
Costa Rica,Millenials,5-14 years,4
Costa Rica,Millenials,5-14 years,2
Costa Rica,Millenials,5-14 years,1
Costa Rica,Millenials,5-14 years,0
Costa Rica,Millenials,5-14 years,1
Costa Rica,Millenials,5-14 years,1
Costa Rica,Millenials,15-24 years,32
Costa Rica,Millenials,15-24 years,9
Costa Rica,Millenials,5-14 years,4
Costa Rica,Millenials,5-14 years,1
Costa Rica,Millenials,15-24 years,58
Costa Rica,Millenials,15-24 years,18
Costa Rica,Millenials,5-14 years,4
Costa Rica,Millenials,5-14 years,1
Costa Rica,Millenials,15-24 years,62
Costa Rica,Millenials,15-24 years,28
Costa Rica,Millenials,5-14 years,2
Costa Rica,Millenials,5-14 years,2
Costa Rica,Millenials,15-24 years,68
Costa Rica,Millenials,15-24 years,12
Costa Rica,Millenials,5-14 years,3
Costa Rica,Millenials,5-14 years,2
Costa Rica,Millenials,15-24 years,44
Costa Rica,Millenials,15-24 years,14
Costa Rica,Millenials,5-14 years,2
Costa Rica,Millenials,5-14 years,2
Costa Rica,Millenials,15-24 years,63
Costa Rica,Millenials,15-24 years,18
Costa Rica,Millenials,5-14 years,6
Costa Rica,Millenials,5-14 years,5
Costa Rica,Millenials,15-24 years,46
Costa Rica,Millenials,15-24 years,20
Costa Rica,Millenials,15-24 years,52
Costa Rica,Millenials,15-24 years,9
Costa Rica,Millenials,15-24 years,51
Costa Rica,Millenials,15-24 years,11
Costa Rica,Millenials,15-24 years,40
Costa Rica,Millenials,15-24 years,10
Costa Rica,Millenials,25-34 years,72
Costa Rica,Millenials,15-24 years,52
Costa Rica,Millenials,15-24 years,20
Costa Rica,Millenials,25-34 years,8
Costa Rica,Millenials,25-34 years,55
Costa Rica,Millenials,15-24 years,58
Costa Rica,Millenials,15-24 years,10
Costa Rica,Millenials,25-34 years,7
Costa Rica,Millenials,25-34 years,75
Costa Rica,Millenials,15-24 years,48
Costa Rica,Millenials,25-34 years,11
Costa Rica,Millenials,15-24 years,8
Costa Rica,Millenials,25-34 years,49
Costa Rica,Millenials,15-24 years,43
Costa Rica,Millenials,25-34 years,12
Costa Rica,Millenials,15-24 years,12
Croatia,Millenials,5-14 years,6
Croatia,Millenials,5-14 years,1
Croatia,Millenials,5-14 years,5
Croatia,Millenials,5-14 years,3
Croatia,Millenials,5-14 years,3
Croatia,Millenials,5-14 years,2
Croatia,Millenials,5-14 years,3
Croatia,Millenials,5-14 years,2
Croatia,Millenials,5-14 years,5
Croatia,Millenials,5-14 years,1
Croatia,Millenials,5-14 years,3
Croatia,Millenials,5-14 years,0
Croatia,Millenials,15-24 years,55
Croatia,Millenials,15-24 years,9
Croatia,Millenials,5-14 years,3
Croatia,Millenials,5-14 years,1
Croatia,Millenials,15-24 years,53
Croatia,Millenials,15-24 years,13
Croatia,Millenials,5-14 years,0
Croatia,Millenials,5-14 years,0
Croatia,Millenials,15-24 years,57
Croatia,Millenials,15-24 years,9
Croatia,Millenials,5-14 years,3
Croatia,Millenials,5-14 years,1
Croatia,Millenials,15-24 years,31
Croatia,Millenials,15-24 years,14
Croatia,Millenials,5-14 years,3
Croatia,Millenials,5-14 years,1
Croatia,Millenials,15-24 years,39
Croatia,Millenials,15-24 years,9
Croatia,Millenials,5-14 years,2
Croatia,Millenials,5-14 years,0
Croatia,Millenials,15-24 years,49
Croatia,Millenials,15-24 years,11
Croatia,Millenials,5-14 years,2
Croatia,Millenials,5-14 years,1
Croatia,Millenials,15-24 years,34
Croatia,Millenials,15-24 years,11
Croatia,Millenials,15-24 years,40
Croatia,Millenials,15-24 years,7
Croatia,Millenials,15-24 years,45
Croatia,Millenials,15-24 years,4
Croatia,Millenials,15-24 years,40
Croatia,Millenials,15-24 years,13
Croatia,Millenials,25-34 years,63
Croatia,Millenials,15-24 years,24
Croatia,Millenials,25-34 years,11
Croatia,Millenials,15-24 years,8
Croatia,Millenials,25-34 years,51
