country,generation,age,suicides_no
Belgium,Silent,55-74 years,352
Belgium,Silent,55-74 years,157
Belgium,Silent,55-74 years,343
Belgium,Silent,55-74 years,173
Belgium,Silent,55-74 years,329
Belgium,Silent,55-74 years,154
Belgium,Silent,55-74 years,329
Belgium,Silent,55-74 years,145
Belgium,Silent,55-74 years,353
Belgium,Silent,55-74 years,180
Belgium,Silent,75+ years,171
Belgium,Silent,55-74 years,361
Belgium,Silent,75+ years,86
Belgium,Silent,55-74 years,155
Belgium,Silent,75+ years,173
Belgium,Silent,55-74 years,344
Belgium,Silent,55-74 years,186
Belgium,Silent,75+ years,66
Belgium,Silent,75+ years,179
Belgium,Silent,55-74 years,324
Belgium,Silent,55-74 years,169
Belgium,Silent,75+ years,60
Belgium,Silent,75+ years,157
Belgium,Silent,55-74 years,343
Belgium,Silent,55-74 years,146
Belgium,Silent,75+ years,65
Belgium,Silent,75+ years,170
Belgium,Silent,55-74 years,370
Belgium,Silent,55-74 years,173
Belgium,Silent,75+ years,69
Belgium,Silent,75+ years,142
Belgium,Silent,55-74 years,333
Belgium,Silent,55-74 years,167
Belgium,Silent,75+ years,64
Belgium,Silent,75+ years,163
Belgium,Silent,55-74 years,308
Belgium,Silent,55-74 years,166
Belgium,Silent,75+ years,76
Belgium,Silent,75+ years,174
Belgium,Silent,55-74 years,340
Belgium,Silent,55-74 years,165
Belgium,Silent,75+ years,69
Belgium,Silent,75+ years,173
Belgium,Silent,55-74 years,366
Belgium,Silent,55-74 years,177
Belgium,Silent,75+ years,58
Belgium,Silent,75+ years,183
Belgium,Silent,55-74 years,356
Belgium,Silent,55-74 years,173
Belgium,Silent,75+ years,63
Belgium,Silent,75+ years,196
Belgium,Silent,75+ years,67
Belgium,Silent,75+ years,191
Belgium,Silent,75+ years,61
Belgium,Silent,75+ years,183
Belgium,Silent,75+ years,73
Belgium,Silent,75+ years,187
Belgium,Silent,75+ years,83
Belgium,Silent,75+ years,177
Belgium,Silent,75+ years,87
Belize,Silent,35-54 years,0
Belize,Silent,35-54 years,0
Belize,Silent,35-54 years,1
Belize,Silent,35-54 years,0
Belize,Silent,35-54 years,0
Belize,Silent,35-54 years,0
Belize,Silent,35-54 years,1
Belize,Silent,35-54 years,0
Belize,Silent,55-74 years,1
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,1
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,1
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,2
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,2
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,2
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,1
Belize,Silent,55-74 years,1
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,55-74 years,1
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,55-74 years,1
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,55-74 years,3
Belize,Silent,55-74 years,1
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,1
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,1
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,55-74 years,0
Belize,Silent,55-74 years,1
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,55-74 years,2
Belize,Silent,55-74 years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,1
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,0
Belize,Silent,75+ years,1
Belize,Silent,75+ years,0
Bosnia and Herzegovina,Silent,75+ years,0
Bosnia and Herzegovina,Silent,75+ years,0
Bosnia and Herzegovina,Silent,75+ years,37
Bosnia and Herzegovina,Silent,75+ years,14
Brazil,Silent,35-54 years,1011
Brazil,Silent,35-54 years,296
Brazil,Silent,35-54 years,967
Brazil,Silent,35-54 years,335
Brazil,Silent,35-54 years,1100
Brazil,Silent,35-54 years,349
Brazil,Silent,35-54 years,1115
Brazil,Silent,35-54 years,333
Brazil,Silent,35-54 years,1067
Brazil,Silent,35-54 years,318
Brazil,Silent,35-54 years,1127
Brazil,Silent,35-54 years,394
Brazil,Silent,55-74 years,660
Brazil,Silent,55-74 years,222
Brazil,Silent,55-74 years,643
Brazil,Silent,55-74 years,166
Brazil,Silent,55-74 years,628
Brazil,Silent,55-74 years,182
Brazil,Silent,55-74 years,725
Brazil,Silent,55-74 years,174
Brazil,Silent,55-74 years,812
Brazil,Silent,55-74 years,208
Brazil,Silent,55-74 years,798
Brazil,Silent,55-74 years,202
Brazil,Silent,55-74 years,895
Brazil,Silent,55-74 years,202
Brazil,Silent,55-74 years,931
Brazil,Silent,55-74 years,197
Brazil,Silent,55-74 years,818
Brazil,Silent,55-74 years,188
Brazil,Silent,55-74 years,900
Brazil,Silent,55-74 years,220
Brazil,Silent,75+ years,244
Brazil,Silent,55-74 years,964
Brazil,Silent,55-74 years,206
Brazil,Silent,75+ years,41
Brazil,Silent,75+ years,219
Brazil,Silent,55-74 years,937
Brazil,Silent,75+ years,62
Brazil,Silent,55-74 years,225
Brazil,Silent,75+ years,220
Brazil,Silent,55-74 years,1002
Brazil,Silent,75+ years,51
Brazil,Silent,55-74 years,212
Brazil,Silent,75+ years,270
Brazil,Silent,55-74 years,994
Brazil,Silent,55-74 years,237
Brazil,Silent,75+ years,51
Brazil,Silent,75+ years,297
Brazil,Silent,55-74 years,1175
Brazil,Silent,55-74 years,259
Brazil,Silent,75+ years,53
Brazil,Silent,75+ years,275
Brazil,Silent,55-74 years,1112
Brazil,Silent,55-74 years,265
Brazil,Silent,75+ years,47
Brazil,Silent,75+ years,305
Brazil,Silent,55-74 years,1220
Brazil,Silent,55-74 years,275
Brazil,Silent,75+ years,51
Brazil,Silent,75+ years,318
Brazil,Silent,55-74 years,1204
Brazil,Silent,55-74 years,309
Brazil,Silent,75+ years,52
Brazil,Silent,75+ years,295
Brazil,Silent,55-74 years,1271
Brazil,Silent,55-74 years,301
Brazil,Silent,75+ years,58
Brazil,Silent,75+ years,358
Brazil,Silent,55-74 years,1236
Brazil,Silent,55-74 years,339
Brazil,Silent,75+ years,79
Brazil,Silent,75+ years,352
Brazil,Silent,75+ years,71
Brazil,Silent,75+ years,376
Brazil,Silent,75+ years,80
Brazil,Silent,75+ years,370
Brazil,Silent,75+ years,88
Brazil,Silent,75+ years,390
Brazil,Silent,75+ years,83
Brazil,Silent,75+ years,470
Brazil,Silent,75+ years,89
Bulgaria,Silent,35-54 years,278
Bulgaria,Silent,35-54 years,91
Bulgaria,Silent,35-54 years,290
Bulgaria,Silent,35-54 years,92
Bulgaria,Silent,35-54 years,283
Bulgaria,Silent,35-54 years,81
Bulgaria,Silent,35-54 years,278
Bulgaria,Silent,35-54 years,79
Bulgaria,Silent,35-54 years,289
Bulgaria,Silent,35-54 years,83
Bulgaria,Silent,35-54 years,242
Bulgaria,Silent,35-54 years,86
Bulgaria,Silent,55-74 years,306
Bulgaria,Silent,55-74 years,188
Bulgaria,Silent,55-74 years,367
Bulgaria,Silent,55-74 years,166
Bulgaria,Silent,55-74 years,351
Bulgaria,Silent,55-74 years,197
Bulgaria,Silent,55-74 years,364
Bulgaria,Silent,55-74 years,160
Bulgaria,Silent,55-74 years,349
Bulgaria,Silent,55-74 years,184
Bulgaria,Silent,55-74 years,351
Bulgaria,Silent,55-74 years,168
Bulgaria,Silent,55-74 years,348
Bulgaria,Silent,55-74 years,198
Bulgaria,Silent,55-74 years,359
Bulgaria,Silent,55-74 years,156
Bulgaria,Silent,55-74 years,318
Bulgaria,Silent,55-74 years,134
Bulgaria,Silent,55-74 years,289
Bulgaria,Silent,55-74 years,128
Bulgaria,Silent,75+ years,162
Bulgaria,Silent,55-74 years,321
Bulgaria,Silent,75+ years,101
Bulgaria,Silent,55-74 years,118
Bulgaria,Silent,75+ years,181
Bulgaria,Silent,55-74 years,328
Bulgaria,Silent,75+ years,95
Bulgaria,Silent,55-74 years,117
Bulgaria,Silent,75+ years,164
Bulgaria,Silent,55-74 years,251
Bulgaria,Silent,75+ years,75
Bulgaria,Silent,55-74 years,108
Bulgaria,Silent,75+ years,142
Bulgaria,Silent,55-74 years,247
Bulgaria,Silent,75+ years,58
Bulgaria,Silent,55-74 years,105
Bulgaria,Silent,75+ years,126
Bulgaria,Silent,55-74 years,269
Bulgaria,Silent,75+ years,71
Bulgaria,Silent,55-74 years,84
Bulgaria,Silent,75+ years,154
Bulgaria,Silent,55-74 years,274
Bulgaria,Silent,75+ years,71
Bulgaria,Silent,55-74 years,73
Bulgaria,Silent,75+ years,151
Bulgaria,Silent,55-74 years,238
Bulgaria,Silent,75+ years,70
Bulgaria,Silent,55-74 years,82
Bulgaria,Silent,75+ years,132
Bulgaria,Silent,55-74 years,248
Bulgaria,Silent,75+ years,66
Bulgaria,Silent,55-74 years,106
Bulgaria,Silent,75+ years,120
Bulgaria,Silent,55-74 years,241
Bulgaria,Silent,75+ years,63
Bulgaria,Silent,55-74 years,72
Bulgaria,Silent,75+ years,137
Bulgaria,Silent,55-74 years,217
Bulgaria,Silent,75+ years,60
Bulgaria,Silent,55-74 years,74
Bulgaria,Silent,75+ years,98
Bulgaria,Silent,75+ years,48
Bulgaria,Silent,75+ years,140
Bulgaria,Silent,75+ years,61
Bulgaria,Silent,75+ years,113
Bulgaria,Silent,75+ years,47
Bulgaria,Silent,75+ years,120
Bulgaria,Silent,75+ years,67
Cabo Verde,Silent,75+ years,2
Cabo Verde,Silent,75+ years,0
Canada,Silent,35-54 years,774
Canada,Silent,35-54 years,255
Canada,Silent,35-54 years,878
Canada,Silent,35-54 years,307
Canada,Silent,35-54 years,874
Canada,Silent,35-54 years,298
Canada,Silent,35-54 years,827
Canada,Silent,35-54 years,322
Canada,Silent,35-54 years,850
Canada,Silent,35-54 years,322
Canada,Silent,35-54 years,884
Canada,Silent,35-54 years,293
Canada,Silent,55-74 years,490
Canada,Silent,55-74 years,154
Canada,Silent,55-74 years,497
Canada,Silent,55-74 years,146
Canada,Silent,55-74 years,499
Canada,Silent,55-74 years,146
Canada,Silent,55-74 years,479
Canada,Silent,55-74 years,152
Canada,Silent,55-74 years,473
Canada,Silent,55-74 years,157
Canada,Silent,55-74 years,506
Canada,Silent,55-74 years,144
Canada,Silent,55-74 years,490
Canada,Silent,55-74 years,131
Canada,Silent,55-74 years,497
Canada,Silent,55-74 years,129
Canada,Silent,55-74 years,520
Canada,Silent,55-74 years,147
Canada,Silent,55-74 years,455
Canada,Silent,55-74 years,137
Canada,Silent,75+ years,131
Canada,Silent,55-74 years,481
Canada,Silent,55-74 years,161
Canada,Silent,75+ years,38
Canada,Silent,75+ years,164
Canada,Silent,55-74 years,527
Canada,Silent,55-74 years,150
Canada,Silent,75+ years,30
Canada,Silent,55-74 years,581
Canada,Silent,75+ years,151
Canada,Silent,55-74 years,145
Canada,Silent,75+ years,44
Canada,Silent,75+ years,154
Canada,Silent,55-74 years,497
Canada,Silent,55-74 years,181
Canada,Silent,75+ years,44
Canada,Silent,75+ years,165
Canada,Silent,55-74 years,539
Canada,Silent,55-74 years,158
Canada,Silent,75+ years,58
Canada,Silent,75+ years,188
Canada,Silent,55-74 years,599
Canada,Silent,55-74 years,187
Canada,Silent,75+ years,46
Canada,Silent,75+ years,183
Canada,Silent,55-74 years,539
Canada,Silent,55-74 years,188
Canada,Silent,75+ years,52
Canada,Silent,75+ years,192
Canada,Silent,55-74 years,589
Canada,Silent,55-74 years,231
Canada,Silent,75+ years,38
Canada,Silent,55-74 years,680
Canada,Silent,75+ years,182
Canada,Silent,55-74 years,192
Canada,Silent,75+ years,46
Canada,Silent,75+ years,200
Canada,Silent,55-74 years,690
Canada,Silent,55-74 years,237
Canada,Silent,75+ years,49
Canada,Silent,75+ years,184
Canada,Silent,75+ years,55
Canada,Silent,75+ years,180
Canada,Silent,75+ years,45
Canada,Silent,75+ years,231
Canada,Silent,75+ years,65
Chile,Silent,35-54 years,174
Chile,Silent,35-54 years,40
Chile,Silent,35-54 years,156
Chile,Silent,35-54 years,37
Chile,Silent,35-54 years,160
Chile,Silent,35-54 years,34
Chile,Silent,35-54 years,173
Chile,Silent,35-54 years,32
Chile,Silent,35-54 years,170
Chile,Silent,35-54 years,33
Chile,Silent,35-54 years,176
Chile,Silent,35-54 years,34
Chile,Silent,55-74 years,111
Chile,Silent,55-74 years,16
Chile,Silent,55-74 years,105
Chile,Silent,55-74 years,12
Chile,Silent,55-74 years,110
Chile,Silent,55-74 years,18
Chile,Silent,55-74 years,127
Chile,Silent,55-74 years,16
Chile,Silent,55-74 years,144
Chile,Silent,55-74 years,27
Chile,Silent,55-74 years,159
Chile,Silent,55-74 years,19
Chile,Silent,55-74 years,137
Chile,Silent,55-74 years,17
Chile,Silent,55-74 years,174
Chile,Silent,55-74 years,12
Chile,Silent,55-74 years,167
Chile,Silent,55-74 years,26
Chile,Silent,55-74 years,214
Chile,Silent,55-74 years,40
Chile,Silent,75+ years,51
Chile,Silent,55-74 years,239
Chile,Silent,75+ years,6
Chile,Silent,55-74 years,19
Chile,Silent,75+ years,62
Chile,Silent,55-74 years,222
Chile,Silent,75+ years,13
Chile,Silent,55-74 years,34
Chile,Silent,75+ years,68
Chile,Silent,55-74 years,252
Chile,Silent,75+ years,12
Chile,Silent,55-74 years,38
Chile,Silent,75+ years,70
Chile,Silent,55-74 years,240
Chile,Silent,75+ years,11
Chile,Silent,55-74 years,28
Chile,Silent,75+ years,69
Chile,Silent,55-74 years,252
Chile,Silent,55-74 years,40
Chile,Silent,75+ years,6
Chile,Silent,75+ years,82
Chile,Silent,55-74 years,256
Chile,Silent,55-74 years,33
Chile,Silent,75+ years,8
Chile,Silent,75+ years,63
Chile,Silent,55-74 years,270
Chile,Silent,55-74 years,42
Chile,Silent,75+ years,9
Chile,Silent,75+ years,74
Chile,Silent,55-74 years,294
Chile,Silent,55-74 years,64
Chile,Silent,75+ years,10
Chile,Silent,75+ years,88
Chile,Silent,55-74 years,316
Chile,Silent,55-74 years,59
Chile,Silent,75+ years,12
Chile,Silent,75+ years,98
Chile,Silent,55-74 years,273
Chile,Silent,55-74 years,45
Chile,Silent,75+ years,10
Chile,Silent,75+ years,89
Chile,Silent,75+ years,14
Chile,Silent,75+ years,101
Chile,Silent,75+ years,10
Chile,Silent,75+ years,82
Chile,Silent,75+ years,14
Chile,Silent,75+ years,92
Chile,Silent,75+ years,8
Chile,Silent,75+ years,117
Chile,Silent,75+ years,21
Colombia,Silent,35-54 years,188
Colombia,Silent,35-54 years,31
Colombia,Silent,35-54 years,187
Colombia,Silent,35-54 years,26
Colombia,Silent,35-54 years,147
Colombia,Silent,35-54 years,27
Colombia,Silent,35-54 years,160
Colombia,Silent,35-54 years,26
Colombia,Silent,35-54 years,152
Colombia,Silent,35-54 years,34
Colombia,Silent,35-54 years,153
Colombia,Silent,35-54 years,40
Colombia,Silent,55-74 years,89
Colombia,Silent,55-74 years,10
Colombia,Silent,55-74 years,108
Colombia,Silent,55-74 years,6
Colombia,Silent,55-74 years,108
Colombia,Silent,55-74 years,16
Colombia,Silent,55-74 years,110
Colombia,Silent,55-74 years,19
Colombia,Silent,55-74 years,110
Colombia,Silent,55-74 years,16
Colombia,Silent,55-74 years,124
Colombia,Silent,55-74 years,15
Colombia,Silent,55-74 years,117
Colombia,Silent,55-74 years,17
Colombia,Silent,55-74 years,182
Colombia,Silent,55-74 years,18
Colombia,Silent,55-74 years,217
Colombia,Silent,55-74 years,17
Colombia,Silent,55-74 years,198
Colombia,Silent,55-74 years,23
Colombia,Silent,75+ years,54
Colombia,Silent,55-74 years,234
Colombia,Silent,55-74 years,30
Colombia,Silent,75+ years,4
Colombia,Silent,75+ years,48
Colombia,Silent,55-74 years,177
Colombia,Silent,55-74 years,28
Colombia,Silent,75+ years,4
Colombia,Silent,75+ years,49
Colombia,Silent,55-74 years,235
Colombia,Silent,55-74 years,35
Colombia,Silent,75+ years,6
Colombia,Silent,75+ years,74
Colombia,Silent,55-74 years,229
Colombia,Silent,75+ years,9
Colombia,Silent,55-74 years,29
Colombia,Silent,75+ years,63
Colombia,Silent,55-74 years,219
Colombia,Silent,55-74 years,27
Colombia,Silent,75+ years,5
Colombia,Silent,75+ years,78
Colombia,Silent,55-74 years,211
Colombia,Silent,55-74 years,33
Colombia,Silent,75+ years,4
Colombia,Silent,75+ years,67
Colombia,Silent,55-74 years,245
Colombia,Silent,55-74 years,16
Colombia,Silent,75+ years,3
Colombia,Silent,75+ years,69
Colombia,Silent,55-74 years,250
Colombia,Silent,55-74 years,27
Colombia,Silent,75+ years,5
Colombia,Silent,75+ years,72
Colombia,Silent,55-74 years,252
Colombia,Silent,55-74 years,46
Colombia,Silent,75+ years,3
Colombia,Silent,75+ years,65
Colombia,Silent,55-74 years,225
Colombia,Silent,75+ years,5
Colombia,Silent,55-74 years,16
Colombia,Silent,75+ years,60
Colombia,Silent,75+ years,4
Colombia,Silent,75+ years,69
Colombia,Silent,75+ years,6
Colombia,Silent,75+ years,69
Colombia,Silent,75+ years,5
Colombia,Silent,75+ years,83
Colombia,Silent,75+ years,5
Colombia,Silent,75+ years,82
Colombia,Silent,75+ years,10
Costa Rica,Silent,35-54 years,32
Costa Rica,Silent,35-54 years,3
Costa Rica,Silent,35-54 years,48
Costa Rica,Silent,35-54 years,2
Costa Rica,Silent,35-54 years,34
Costa Rica,Silent,35-54 years,5
Costa Rica,Silent,35-54 years,49
Costa Rica,Silent,35-54 years,3
Costa Rica,Silent,35-54 years,40
Costa Rica,Silent,35-54 years,9
Costa Rica,Silent,35-54 years,49
Costa Rica,Silent,35-54 years,6
Costa Rica,Silent,55-74 years,16
Costa Rica,Silent,55-74 years,0
Costa Rica,Silent,55-74 years,15
Costa Rica,Silent,55-74 years,2
Costa Rica,Silent,55-74 years,18
Costa Rica,Silent,55-74 years,3
Costa Rica,Silent,55-74 years,15
Costa Rica,Silent,55-74 years,3
Costa Rica,Silent,55-74 years,19
Costa Rica,Silent,55-74 years,4
Costa Rica,Silent,55-74 years,19
Costa Rica,Silent,55-74 years,2
Costa Rica,Silent,55-74 years,28
Costa Rica,Silent,55-74 years,1
Costa Rica,Silent,55-74 years,24
Costa Rica,Silent,55-74 years,1
Costa Rica,Silent,55-74 years,27
Costa Rica,Silent,55-74 years,2
Costa Rica,Silent,55-74 years,24
Costa Rica,Silent,55-74 years,3
Costa Rica,Silent,75+ years,7
Costa Rica,Silent,55-74 years,22
Costa Rica,Silent,75+ years,1
Costa Rica,Silent,55-74 years,0
Costa Rica,Silent,75+ years,8
Costa Rica,Silent,55-74 years,28
Costa Rica,Silent,55-74 years,3
Costa Rica,Silent,75+ years,0
Costa Rica,Silent,75+ years,13
Costa Rica,Silent,55-74 years,39
Costa Rica,Silent,55-74 years,3
Costa Rica,Silent,75+ years,0
Costa Rica,Silent,55-74 years,42
Costa Rica,Silent,75+ years,5
Costa Rica,Silent,55-74 years,6
Costa Rica,Silent,75+ years,1
Costa Rica,Silent,55-74 years,35
Costa Rica,Silent,75+ years,4
Costa Rica,Silent,55-74 years,2
Costa Rica,Silent,75+ years,0
Costa Rica,Silent,55-74 years,37
Costa Rica,Silent,75+ years,5
Costa Rica,Silent,75+ years,2
Costa Rica,Silent,55-74 years,6
Costa Rica,Silent,55-74 years,32
Costa Rica,Silent,75+ years,4
Costa Rica,Silent,55-74 years,3
Costa Rica,Silent,75+ years,0
Costa Rica,Silent,55-74 years,31
Costa Rica,Silent,75+ years,4
Costa Rica,Silent,75+ years,2
Costa Rica,Silent,55-74 years,5
Costa Rica,Silent,55-74 years,32
Costa Rica,Silent,75+ years,6
Costa Rica,Silent,55-74 years,5
Costa Rica,Silent,75+ years,0
Costa Rica,Silent,55-74 years,36
Costa Rica,Silent,75+ years,7
Costa Rica,Silent,55-74 years,5
Costa Rica,Silent,75+ years,0
Costa Rica,Silent,75+ years,9
Costa Rica,Silent,75+ years,1
Costa Rica,Silent,75+ years,8
Costa Rica,Silent,75+ years,0
Costa Rica,Silent,75+ years,12
Costa Rica,Silent,75+ years,1
Costa Rica,Silent,75+ years,6
Costa Rica,Silent,75+ years,2
Croatia,Silent,55-74 years,216
Croatia,Silent,55-74 years,99
Croatia,Silent,55-74 years,270
Croatia,Silent,55-74 years,115
Croatia,Silent,55-74 years,269
Croatia,Silent,55-74 years,93
Croatia,Silent,55-74 years,274
Croatia,Silent,55-74 years,132
Croatia,Silent,55-74 years,225
Croatia,Silent,55-74 years,132
Croatia,Silent,55-74 years,229
Croatia,Silent,55-74 years,99
Croatia,Silent,75+ years,67
Croatia,Silent,55-74 years,228
Croatia,Silent,75+ years,41
Croatia,Silent,55-74 years,101
Croatia,Silent,75+ years,84
Croatia,Silent,55-74 years,226
Croatia,Silent,75+ years,54
Croatia,Silent,55-74 years,88
Croatia,Silent,75+ years,80
Croatia,Silent,55-74 years,239
Croatia,Silent,75+ years,37
Croatia,Silent,55-74 years,89
Croatia,Silent,75+ years,111
Croatia,Silent,55-74 years,227
Croatia,Silent,75+ years,43
Croatia,Silent,55-74 years,87
Croatia,Silent,75+ years,78
Croatia,Silent,55-74 years,247
Croatia,Silent,75+ years,45
Croatia,Silent,55-74 years,76
Croatia,Silent,75+ years,79
Croatia,Silent,55-74 years,178
Croatia,Silent,75+ years,48
Croatia,Silent,55-74 years,90
Croatia,Silent,75+ years,85
Croatia,Silent,55-74 years,206
Croatia,Silent,75+ years,45
Croatia,Silent,55-74 years,84
Croatia,Silent,75+ years,115
Croatia,Silent,55-74 years,200
Croatia,Silent,75+ years,48
Croatia,Silent,55-74 years,72
Croatia,Silent,75+ years,107
Croatia,Silent,55-74 years,199
Croatia,Silent,75+ years,53
Croatia,Silent,55-74 years,63
Croatia,Silent,75+ years,99
Croatia,Silent,55-74 years,215
Croatia,Silent,75+ years,46
Croatia,Silent,55-74 years,75
Croatia,Silent,75+ years,95
Croatia,Silent,75+ years,43
