country,generation,age,suicides_no
Belarus,Generation X,15-24 years,208
Belarus,Generation X,15-24 years,36
Belarus,Generation X,25-34 years,475
Belarus,Generation X,15-24 years,210
Belarus,Generation X,25-34 years,51
Belarus,Generation X,15-24 years,33
Belarus,Generation X,25-34 years,518
Belarus,Generation X,15-24 years,224
Belarus,Generation X,25-34 years,59
Belarus,Generation X,15-24 years,43
Belarus,Generation X,25-34 years,487
Belarus,Generation X,15-24 years,247
Belarus,Generation X,25-34 years,75
Belarus,Generation X,15-24 years,50
Belarus,Generation X,25-34 years,511
Belarus,Generation X,15-24 years,287
Belarus,Generation X,25-34 years,51
Belarus,Generation X,15-24 years,39
Belarus,Generation X,25-34 years,550
Belarus,Generation X,15-24 years,288
Belarus,Generation X,25-34 years,67
Belarus,Generation X,15-24 years,48
Belarus,Generation X,25-34 years,508
Belarus,Generation X,15-24 years,306
Belarus,Generation X,25-34 years,54
Belarus,Generation X,15-24 years,36
Belarus,Generation X,25-34 years,477
Belarus,Generation X,25-34 years,53
Belarus,Generation X,25-34 years,515
Belarus,Generation X,25-34 years,65
Belarus,Generation X,25-34 years,540
Belarus,Generation X,25-34 years,57
Belarus,Generation X,25-34 years,405
Belarus,Generation X,25-34 years,56
Belarus,Generation X,25-34 years,375
Belarus,Generation X,25-34 years,66
Belarus,Generation X,25-34 years,445
Belarus,Generation X,25-34 years,74
Belarus,Generation X,35-54 years,869
Belarus,Generation X,25-34 years,382
Belarus,Generation X,35-54 years,145
Belarus,Generation X,25-34 years,60
Belarus,Generation X,35-54 years,730
Belarus,Generation X,35-54 years,141
Belarus,Generation X,35-54 years,609
Belarus,Generation X,35-54 years,111
Belarus,Generation X,35-54 years,572
Belarus,Generation X,35-54 years,93
Belgium,Generation X,15-24 years,109
Belgium,Generation X,15-24 years,33
Belgium,Generation X,5-14 years,12
Belgium,Generation X,5-14 years,1
Belgium,Generation X,15-24 years,118
Belgium,Generation X,15-24 years,40
Belgium,Generation X,5-14 years,3
Belgium,Generation X,5-14 years,1
Belgium,Generation X,15-24 years,121
Belgium,Generation X,15-24 years,35
Belgium,Generation X,5-14 years,11
Belgium,Generation X,5-14 years,0
Belgium,Generation X,15-24 years,113
Belgium,Generation X,15-24 years,28
Belgium,Generation X,5-14 years,8
Belgium,Generation X,5-14 years,1
Belgium,Generation X,15-24 years,126
Belgium,Generation X,15-24 years,27
Belgium,Generation X,5-14 years,4
Belgium,Generation X,5-14 years,2
Belgium,Generation X,15-24 years,109
Belgium,Generation X,15-24 years,37
Belgium,Generation X,5-14 years,2
Belgium,Generation X,5-14 years,0
Belgium,Generation X,15-24 years,100
Belgium,Generation X,15-24 years,23
Belgium,Generation X,15-24 years,114
Belgium,Generation X,15-24 years,29
Belgium,Generation X,15-24 years,138
Belgium,Generation X,15-24 years,33
Belgium,Generation X,15-24 years,151
Belgium,Generation X,15-24 years,24
Belgium,Generation X,25-34 years,244
Belgium,Generation X,15-24 years,142
Belgium,Generation X,25-34 years,72
Belgium,Generation X,15-24 years,39
Belgium,Generation X,25-34 years,239
Belgium,Generation X,15-24 years,140
Belgium,Generation X,25-34 years,77
Belgium,Generation X,15-24 years,36
Belgium,Generation X,25-34 years,273
Belgium,Generation X,15-24 years,124
Belgium,Generation X,25-34 years,81
Belgium,Generation X,15-24 years,34
Belgium,Generation X,25-34 years,236
Belgium,Generation X,15-24 years,136
Belgium,Generation X,25-34 years,56
Belgium,Generation X,15-24 years,31
Belgium,Generation X,25-34 years,204
Belgium,Generation X,15-24 years,113
Belgium,Generation X,25-34 years,63
Belgium,Generation X,15-24 years,26
Belgium,Generation X,25-34 years,265
Belgium,Generation X,15-24 years,139
Belgium,Generation X,25-34 years,69
Belgium,Generation X,15-24 years,38
Belgium,Generation X,25-34 years,239
Belgium,Generation X,25-34 years,55
Belgium,Generation X,25-34 years,235
Belgium,Generation X,25-34 years,58
Belgium,Generation X,25-34 years,221
Belgium,Generation X,25-34 years,64
Belgium,Generation X,25-34 years,205
Belgium,Generation X,25-34 years,55
Belgium,Generation X,25-34 years,195
Belgium,Generation X,25-34 years,48
Belgium,Generation X,25-34 years,217
Belgium,Generation X,25-34 years,50
Belgium,Generation X,25-34 years,174
Belgium,Generation X,25-34 years,40
Belgium,Generation X,25-34 years,177
Belgium,Generation X,25-34 years,46
Belgium,Generation X,25-34 years,181
Belgium,Generation X,25-34 years,52
Belgium,Generation X,35-54 years,622
Belgium,Generation X,25-34 years,184
Belgium,Generation X,35-54 years,243
Belgium,Generation X,25-34 years,50
Belgium,Generation X,35-54 years,607
Belgium,Generation X,35-54 years,247
Belgium,Generation X,35-54 years,617
Belgium,Generation X,35-54 years,217
Belgium,Generation X,35-54 years,570
Belgium,Generation X,35-54 years,215
Belgium,Generation X,35-54 years,531
Belgium,Generation X,35-54 years,231
Belgium,Generation X,35-54 years,529
Belgium,Generation X,35-54 years,221
Belize,Generation X,15-24 years,1
Belize,Generation X,15-24 years,1
Belize,Generation X,5-14 years,0
Belize,Generation X,5-14 years,0
Belize,Generation X,15-24 years,1
Belize,Generation X,15-24 years,0
Belize,Generation X,5-14 years,0
Belize,Generation X,5-14 years,0
Belize,Generation X,15-24 years,1
Belize,Generation X,15-24 years,0
Belize,Generation X,5-14 years,0
Belize,Generation X,5-14 years,0
Belize,Generation X,15-24 years,1
Belize,Generation X,5-14 years,0
Belize,Generation X,15-24 years,0
Belize,Generation X,5-14 years,0
Belize,Generation X,15-24 years,0
Belize,Generation X,15-24 years,0
Belize,Generation X,15-24 years,0
Belize,Generation X,15-24 years,0
Belize,Generation X,15-24 years,0
Belize,Generation X,15-24 years,0
Belize,Generation X,25-34 years,4
Belize,Generation X,15-24 years,4
Belize,Generation X,15-24 years,1
Belize,Generation X,25-34 years,0
Belize,Generation X,15-24 years,3
Belize,Generation X,25-34 years,1
Belize,Generation X,15-24 years,0
Belize,Generation X,25-34 years,0
Belize,Generation X,15-24 years,0
Belize,Generation X,25-34 years,0
Belize,Generation X,15-24 years,0
Belize,Generation X,25-34 years,0
Belize,Generation X,25-34 years,4
Belize,Generation X,15-24 years,2
Belize,Generation X,15-24 years,0
Belize,Generation X,25-34 years,0
Belize,Generation X,15-24 years,8
Belize,Generation X,25-34 years,4
Belize,Generation X,15-24 years,0
Belize,Generation X,25-34 years,0
Belize,Generation X,25-34 years,4
Belize,Generation X,15-24 years,3
Belize,Generation X,15-24 years,2
Belize,Generation X,25-34 years,0
Belize,Generation X,25-34 years,7
Belize,Generation X,25-34 years,1
Belize,Generation X,25-34 years,1
Belize,Generation X,25-34 years,0
Belize,Generation X,25-34 years,3
Belize,Generation X,25-34 years,1
Belize,Generation X,25-34 years,4
Belize,Generation X,25-34 years,0
Belize,Generation X,25-34 years,5
Belize,Generation X,25-34 years,0
Belize,Generation X,25-34 years,1
Belize,Generation X,25-34 years,0
Belize,Generation X,25-34 years,0
Belize,Generation X,25-34 years,0
Belize,Generation X,25-34 years,1
Belize,Generation X,25-34 years,1
Belize,Generation X,25-34 years,3
Belize,Generation X,25-34 years,1
Belize,Generation X,25-34 years,4
Belize,Generation X,35-54 years,5
Belize,Generation X,35-54 years,2
Belize,Generation X,25-34 years,0
Belize,Generation X,35-54 years,8
Belize,Generation X,35-54 years,1
Belize,Generation X,35-54 years,6
Belize,Generation X,35-54 years,0
Belize,Generation X,35-54 years,7
Belize,Generation X,35-54 years,0
Belize,Generation X,35-54 years,5
Belize,Generation X,35-54 years,1
Belize,Generation X,35-54 years,4
Belize,Generation X,35-54 years,2
Bosnia and Herzegovina,Generation X,35-54 years,2
Bosnia and Herzegovina,Generation X,35-54 years,0
Bosnia and Herzegovina,Generation X,35-54 years,96
Bosnia and Herzegovina,Generation X,35-54 years,28
Brazil,Generation X,15-24 years,661
Brazil,Generation X,15-24 years,280
Brazil,Generation X,5-14 years,41
Brazil,Generation X,5-14 years,35
Brazil,Generation X,15-24 years,685
Brazil,Generation X,15-24 years,331
Brazil,Generation X,5-14 years,35
Brazil,Generation X,5-14 years,27
Brazil,Generation X,15-24 years,713
Brazil,Generation X,15-24 years,291
Brazil,Generation X,5-14 years,35
Brazil,Generation X,5-14 years,32
Brazil,Generation X,15-24 years,663
Brazil,Generation X,15-24 years,281
Brazil,Generation X,5-14 years,35
Brazil,Generation X,5-14 years,25
Brazil,Generation X,15-24 years,722
Brazil,Generation X,15-24 years,261
Brazil,Generation X,5-14 years,35
Brazil,Generation X,5-14 years,28
Brazil,Generation X,15-24 years,731
Brazil,Generation X,15-24 years,304
Brazil,Generation X,5-14 years,34
Brazil,Generation X,5-14 years,32
Brazil,Generation X,15-24 years,771
Brazil,Generation X,15-24 years,303
Brazil,Generation X,15-24 years,816
Brazil,Generation X,15-24 years,283
Brazil,Generation X,15-24 years,917
Brazil,Generation X,15-24 years,334
Brazil,Generation X,15-24 years,988
Brazil,Generation X,15-24 years,372
Brazil,Generation X,25-34 years,1318
Brazil,Generation X,15-24 years,1084
Brazil,Generation X,25-34 years,318
Brazil,Generation X,15-24 years,347
Brazil,Generation X,25-34 years,1265
Brazil,Generation X,15-24 years,1164
Brazil,Generation X,15-24 years,347
Brazil,Generation X,25-34 years,299
Brazil,Generation X,25-34 years,1349
Brazil,Generation X,15-24 years,1102
Brazil,Generation X,25-34 years,282
Brazil,Generation X,15-24 years,327
Brazil,Generation X,25-34 years,1288
Brazil,Generation X,15-24 years,1089
Brazil,Generation X,25-34 years,324
Brazil,Generation X,15-24 years,364
Brazil,Generation X,25-34 years,1199
Brazil,Generation X,15-24 years,1103
Brazil,Generation X,25-34 years,259
Brazil,Generation X,15-24 years,281
Brazil,Generation X,25-34 years,1200
Brazil,Generation X,15-24 years,1037
Brazil,Generation X,15-24 years,345
Brazil,Generation X,25-34 years,271
Brazil,Generation X,25-34 years,1398
Brazil,Generation X,25-34 years,286
Brazil,Generation X,25-34 years,1388
Brazil,Generation X,25-34 years,334
Brazil,Generation X,25-34 years,1394
Brazil,Generation X,25-34 years,325
Brazil,Generation X,25-34 years,1475
Brazil,Generation X,25-34 years,347
Brazil,Generation X,25-34 years,1464
Brazil,Generation X,25-34 years,369
Brazil,Generation X,25-34 years,1537
Brazil,Generation X,25-34 years,333
Brazil,Generation X,25-34 years,1609
Brazil,Generation X,25-34 years,392
Brazil,Generation X,25-34 years,1706
Brazil,Generation X,25-34 years,365
Brazil,Generation X,25-34 years,1838
Brazil,Generation X,25-34 years,351
Brazil,Generation X,25-34 years,1832
Brazil,Generation X,35-54 years,2586
Brazil,Generation X,35-54 years,835
Brazil,Generation X,25-34 years,404
Brazil,Generation X,35-54 years,2754
Brazil,Generation X,35-54 years,805
Brazil,Generation X,35-54 years,2885
Brazil,Generation X,35-54 years,877
Brazil,Generation X,35-54 years,3053
Brazil,Generation X,35-54 years,897
Brazil,Generation X,35-54 years,3050
Brazil,Generation X,35-54 years,871
Brazil,Generation X,35-54 years,3238
Brazil,Generation X,35-54 years,910
Bulgaria,Generation X,15-24 years,77
Bulgaria,Generation X,15-24 years,31
Bulgaria,Generation X,5-14 years,11
Bulgaria,Generation X,5-14 years,2
Bulgaria,Generation X,15-24 years,64
Bulgaria,Generation X,15-24 years,38
Bulgaria,Generation X,5-14 years,12
Bulgaria,Generation X,5-14 years,3
Bulgaria,Generation X,15-24 years,81
Bulgaria,Generation X,15-24 years,35
Bulgaria,Generation X,5-14 years,15
Bulgaria,Generation X,5-14 years,7
Bulgaria,Generation X,15-24 years,78
Bulgaria,Generation X,15-24 years,37
Bulgaria,Generation X,5-14 years,21
Bulgaria,Generation X,5-14 years,5
Bulgaria,Generation X,15-24 years,69
Bulgaria,Generation X,15-24 years,39
Bulgaria,Generation X,5-14 years,18
Bulgaria,Generation X,5-14 years,3
Bulgaria,Generation X,15-24 years,90
Bulgaria,Generation X,15-24 years,26
Bulgaria,Generation X,5-14 years,14
Bulgaria,Generation X,5-14 years,2
Bulgaria,Generation X,15-24 years,80
Bulgaria,Generation X,15-24 years,23
Bulgaria,Generation X,15-24 years,98
Bulgaria,Generation X,15-24 years,29
Bulgaria,Generation X,15-24 years,97
Bulgaria,Generation X,15-24 years,34
Bulgaria,Generation X,15-24 years,84
Bulgaria,Generation X,15-24 years,30
Bulgaria,Generation X,25-34 years,101
Bulgaria,Generation X,15-24 years,87
Bulgaria,Generation X,25-34 years,37
Bulgaria,Generation X,15-24 years,24
Bulgaria,Generation X,25-34 years,91
Bulgaria,Generation X,15-24 years,95
Bulgaria,Generation X,25-34 years,31
Bulgaria,Generation X,15-24 years,25
Bulgaria,Generation X,25-34 years,87
Bulgaria,Generation X,15-24 years,88
Bulgaria,Generation X,25-34 years,31
Bulgaria,Generation X,15-24 years,29
Bulgaria,Generation X,25-34 years,95
Bulgaria,Generation X,15-24 years,92
Bulgaria,Generation X,25-34 years,33
Bulgaria,Generation X,15-24 years,35
Bulgaria,Generation X,25-34 years,87
Bulgaria,Generation X,15-24 years,74
Bulgaria,Generation X,25-34 years,29
Bulgaria,Generation X,15-24 years,20
Bulgaria,Generation X,25-34 years,102
Bulgaria,Generation X,15-24 years,54
Bulgaria,Generation X,25-34 years,37
Bulgaria,Generation X,15-24 years,20
Bulgaria,Generation X,25-34 years,100
Bulgaria,Generation X,25-34 years,21
Bulgaria,Generation X,25-34 years,100
Bulgaria,Generation X,25-34 years,21
Bulgaria,Generation X,25-34 years,69
Bulgaria,Generation X,25-34 years,23
Bulgaria,Generation X,25-34 years,74
Bulgaria,Generation X,25-34 years,14
Bulgaria,Generation X,25-34 years,76
Bulgaria,Generation X,25-34 years,21
Bulgaria,Generation X,25-34 years,79
Bulgaria,Generation X,25-34 years,17
Bulgaria,Generation X,25-34 years,55
Bulgaria,Generation X,25-34 years,15
Bulgaria,Generation X,25-34 years,60
Bulgaria,Generation X,25-34 years,21
Bulgaria,Generation X,25-34 years,60
Bulgaria,Generation X,25-34 years,13
Bulgaria,Generation X,35-54 years,202
Bulgaria,Generation X,25-34 years,57
Bulgaria,Generation X,35-54 years,57
Bulgaria,Generation X,25-34 years,11
Bulgaria,Generation X,35-54 years,201
Bulgaria,Generation X,35-54 years,41
Bulgaria,Generation X,35-54 years,181
Bulgaria,Generation X,35-54 years,46
Bulgaria,Generation X,35-54 years,164
Bulgaria,Generation X,35-54 years,41
Bulgaria,Generation X,35-54 years,156
Bulgaria,Generation X,35-54 years,33
Cabo Verde,Generation X,35-54 years,18
Cabo Verde,Generation X,35-54 years,2
Canada,Generation X,15-24 years,560
Canada,Generation X,15-24 years,85
Canada,Generation X,5-14 years,13
Canada,Generation X,5-14 years,5
Canada,Generation X,15-24 years,570
Canada,Generation X,15-24 years,109
Canada,Generation X,5-14 years,20
Canada,Generation X,5-14 years,5
Canada,Generation X,15-24 years,532
Canada,Generation X,15-24 years,100
Canada,Generation X,5-14 years,25
Canada,Generation X,5-14 years,5
Canada,Generation X,15-24 years,549
Canada,Generation X,15-24 years,96
Canada,Generation X,5-14 years,24
Canada,Generation X,5-14 years,4
Canada,Generation X,15-24 years,528
Canada,Generation X,15-24 years,91
Canada,Generation X,5-14 years,19
Canada,Generation X,5-14 years,6
Canada,Generation X,15-24 years,484
Canada,Generation X,15-24 years,94
Canada,Generation X,5-14 years,23
Canada,Generation X,5-14 years,7
Canada,Generation X,15-24 years,539
Canada,Generation X,15-24 years,76
Canada,Generation X,15-24 years,504
Canada,Generation X,15-24 years,119
Canada,Generation X,15-24 years,488
Canada,Generation X,15-24 years,93
Canada,Generation X,15-24 years,506
Canada,Generation X,15-24 years,105
Canada,Generation X,25-34 years,744
Canada,Generation X,15-24 years,507
Canada,Generation X,25-34 years,141
Canada,Generation X,15-24 years,96
Canada,Generation X,25-34 years,630
Canada,Generation X,15-24 years,490
Canada,Generation X,25-34 years,137
Canada,Generation X,15-24 years,91
Canada,Generation X,25-34 years,535
Canada,Generation X,15-24 years,464
Canada,Generation X,25-34 years,136
Canada,Generation X,15-24 years,90
Canada,Generation X,25-34 years,568
Canada,Generation X,15-24 years,457
Canada,Generation X,25-34 years,133
Canada,Generation X,15-24 years,105
Canada,Generation X,25-34 years,614
Canada,Generation X,15-24 years,468
Canada,Generation X,25-34 years,118
Canada,Generation X,15-24 years,90
Canada,Generation X,25-34 years,484
Canada,Generation X,15-24 years,430
Canada,Generation X,15-24 years,112
Canada,Generation X,25-34 years,119
Canada,Generation X,25-34 years,500
Canada,Generation X,25-34 years,114
Canada,Generation X,25-34 years,466
Canada,Generation X,25-34 years,124
Canada,Generation X,25-34 years,426
Canada,Generation X,25-34 years,114
Canada,Generation X,25-34 years,477
Canada,Generation X,25-34 years,114
Canada,Generation X,25-34 years,415
Canada,Generation X,25-34 years,96
Canada,Generation X,25-34 years,362
Canada,Generation X,25-34 years,118
Canada,Generation X,25-34 years,404
Canada,Generation X,25-34 years,113
Canada,Generation X,25-34 years,395
Canada,Generation X,25-34 years,118
Canada,Generation X,25-34 years,437
Canada,Generation X,25-34 years,119
Canada,Generation X,35-54 years,1292
Canada,Generation X,25-34 years,409
Canada,Generation X,35-54 years,402
Canada,Generation X,25-34 years,154
